cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 11 1473 0 0 0 0 0 1.0078 0 0.985 -0.2642 0.29 -0.8317 0.1683 0.3459 0.9583 0.9479 -0.2118 0.409 0.0561 1.0561 0.5215 0.92 0.9873 -0.1575 0.1891 2983019884426.02 2983019884427.02 0.2466 1 -0.1406 0.1406 -0.5624 0.4376 1 -0.1952 0.1952 -0.183 0.817 1 -0.148 0.148 -0.148 0.852 1 0 0
1 12 1758 1 0 0 0 0 1.0098 0 0.9798 -0.3618 0.3956 -0.0433 0.9567 0.5165 0.875 0.9545 -0.2628 0.4493 -0.4674 0.5326 0.5712 0.91 0.9971 -0.2949 0.2949 6605719118954.31 6605719118955.31 0.3038 1 0.0288 0.0288 0.1151 1.1151 1 -0.092 0.092 -0.0863 0.9137 1 -0.1115 0.1115 -0.1115 0.8885 1 1 0
1 13 1477 0 0 0 0 0 1.0065 0 0.8612 -0.9139 0.9139 -0.5573 0.4427 1.0029 0.25 0.9289 -0.8657 0.9156 -1.4593 -0.4593 1.0231 0.51 0.9869 -0.8989 0.8989 17643593407134.5 17643593407135.5 0.9152 0.045 -0.0598 0.0598 -0.2392 0.7608 1 -0.1745 0.1745 -0.1636 0.8364 1 -0.1495 0.1495 -0.1495 0.8505 1 0 0
1 14 1523 1 0 0 0 0 1.0085 0 0.9597 -0.195 0.2599 0.3267 1.3267 0.3267 0.9583 0.9474 -0.1905 0.3735 -0.7149 0.2851 0.4675 0.95 0.9688 -0.069 0.2989 537336079310.59 537336079311.59 0.3577 1 0.0557 0.0557 0.2227 1.2227 1 0.0175 0.0175 0.0164 1.0164 1 -0.0313 0.0313 -0.0313 0.9687 1 1 0
1 15 1557 0 0 0 2 0 1.0156 0 0.9764 -0.1211 0.2556 -0.2646 0.7354 0.3013 1 0.9456 -0.0889 0.3716 -0.3264 0.6736 0.4692 0.965 0.9644 -0.1303 0.2287 5740001729948.25 5740001729949.25 0.2851 1 0.0555 0.0555 0.2219 1.2219 1 0.2288 0.2288 0.2145 1.2145 1 0.1618 0.1618 0.1618 1.1618 1 0 1
1 16 1520 3 0 0 0 0 1.0059 0 0.9488 -0.3814 0.4493 0.9184 1.9184 0.5038 0.7917 0.9399 -0.2908 0.4493 1.4055 2.4055 0.5548 0.92 0.9886 -0.3218 0.3218 7231819748165.51 7231819748166.51 0.3519 1 -0.0605 0.0605 -0.2419 0.7581 1 -0.1842 0.1842 -0.1727 0.8273 1 -0.1586 0.1586 -0.1586 0.8414 1 1 0
1 17 1673 1 0 0 0 0 1.0136 0 0.969 -0.273 0.3497 -0.7982 0.2018 0.3935 0.9167 0.9514 -0.2575 0.4325 -0.0639 0.9361 0.5387 0.93 0.9615 -0.3837 0.442 12078079396930 12078079396931 0.4658 1 0.101 0.101 0.404 1.404 1 -0.0874 0.0874 -0.0819 0.9181 1 -0.1564 0.1564 -0.1564 0.8436 1 1 0
1 18 1717 0 0 0 0 0 1.0118 0 0.9636 -0.2455 0.2622 -0.1112 0.8888 0.3426 0.9167 0.9467 -0.2826 0.4288 -0.7116 0.2884 0.5413 0.935 0.9888 -0.3212 0.3212 10581821959757.4 10581821959758.4 0.3508 1 -0.0832 0.0832 -0.3329 0.6671 1 0.1488 0.1488 0.1395 1.1395 1 0.1704 0.1704 0.1704 1.1704 1 0 0
1 19 1626 0 0 1 0 0 1.0055 0 0.9757 -0.124 0.2473 -0.2058 0.7942 0.2947 1 0.9301 -0.1591 0.4066 0.0567 1.0567 0.5228 0.92 0.966 -0.1542 0.2871 9071270421707.33 9071270421708.33 0.3255 1 0.0211 0.0211 0.0846 1.0846 1 -0.1698 0.1698 -0.1592 0.8408 1 -0.1791 0.1791 -0.1791 0.8209 1 0 1
1 20 1530 0 0 0 1 0 1.0165 0 0.9811 -0.1421 0.1932 0.1985 1.1985 0.2501 1 0.9537 -0.176 0.3832 -0.1845 0.8155 0.4758 0.98 0.9658 -0.2065 0.2092 3392167666787.75 3392167666788.75 0.3202 0.97 -0.0455 0.0455 -0.1821 0.8179 1 0.3923 0.3923 0.3678 1.3678 1 0.3847 0.3847 0.3847 1.3847 1 0 1
1 21 1863 0 0 0 0 0 1.0092 0 0.9726 -0.1037 0.2025 0.1732 1.1732 0.2552 0.9583 0.9495 -0.1314 0.3907 0.1302 1.1302 0.4981 0.965 0.9636 -0.1676 0.3005 2450879460719.66 2450879460720.66 0.3667 1 0.0276 0.0276 0.1105 1.1105 1 -0.0783 0.0783 -0.0734 0.9266 1 -0.1011 0.1011 -0.1011 0.8989 1 0 0
1 22 1684 0 0 1 0 0 1.005 0 0.9597 0.1349 0.2624 -0.2652 0.7348 0.3178 1 0.9502 0.107 0.3891 -0.1117 0.8883 0.4724 0.965 0.982 0.0245 0.1431 -6005147362263.87 -6005147362262.88 0.1818 1 0.0019 0.0019 0.0077 1.0077 1 -0.0806 0.0806 -0.0756 0.9244 1 -0.0871 0.0871 -0.0871 0.9129 1 0 1
1 23 1697 0 0 3 0 0 1.0089 0 0.9694 -0.444 0.444 0.296 1.296 0.5075 0.8333 0.955 -0.4451 0.5358 -0.4062 0.5938 0.6362 0.89 0.9909 -0.4519 0.4519 8323347391530.13 8323347391531.13 0.4881 0.915 0.0046 0.0046 0.0184 1.0184 1 -0.004 0.004 -0.0038 0.9962 1 -0.0183 0.0183 -0.0183 0.9817 1 0 1
1 24 1563 0 0 0 0 0 1.0182 0 0.9775 -0.0125 0.1742 -0.2993 0.7007 0.2404 1 0.9414 0.0069 0.3565 -3.7586 -2.7586 0.4608 0.975 0.9609 -0.0669 0.2728 -645372719291.14 -645372719290.14 0.3395 1 0.0316 0.0316 0.1264 1.1264 1 -0.0062 0.0062 -0.0058 0.9942 1 -0.0357 0.0357 -0.0357 0.9643 1 0 0
