cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
12 44 4827 0 0 0 0 0 1.0065 0 0.9911 0.0681 0.1213 0.1548 1 1.2575 0.9034 0.049 0.5144 0.643 0.95 2.5254 0.9879 -0.0066 0.1318 0.1475 1 1.3308 -0.036 0.036 -0.1441 0.8559 1 0.2621 0.0639 0.0639 0.0599 1.0599 1 0.6616 0.0733 0.0733 0.0733 1.0733 1 0.6302 0 0
12 45 3879 0 0 0 0 0 1.0061 0 0.9824 -0.5544 0.5544 0.5893 0.6667 1.3081 0.9186 -0.5163 0.6363 0.7799 0.926 2.6916 0.9828 -0.5655 0.5655 0.6 0.694 1.3657 -0.064 0.064 -0.2561 0.7439 1 0.2551 0.2403 0.2403 0.2253 1.2253 1 0.7624 0.2561 0.2561 0.2561 1.2561 1 0.7278 0 0
12 46 5546 0 0 0 0 0 1.006 0 0.9755 -1.2723 1.2723 1.286 0 1.306 0.8915 -1.3153 1.3349 1.4901 0.472 2.8142 0.9774 -1.2846 1.2846 1.3089 0.032 1.5112 0.1663 0.1663 0.6652 1.6652 0 0.2433 0.3188 0.3188 0.2988 1.2988 1 0.9004 0.1388 0.1388 0.1388 1.1388 1 0.7708 0 0
12 47 4636 0 0 0 0 0 1.0035 0 0.9854 -0.3041 0.3041 0.3301 1 1.2763 0.9195 -0.3079 0.5226 0.6513 0.948 2.4918 0.9798 -0.2689 0.2727 0.3344 0.968 1.3198 -0.0946 0.0946 -0.3782 0.6218 1 0.2669 -0.1131 0.1131 -0.106 0.894 1 0.574 -0.0742 0.0742 -0.0742 0.9258 1 0.5507 0 0
12 48 5075 0 0 0 0 0 1.0033 0 0.9874 -0.4539 0.4539 0.4734 0.9167 1.2591 0.9025 -0.5102 0.6149 0.7532 0.884 2.4027 0.9899 -0.4135 0.4135 0.4442 0.878 1.3518 0.0952 0.0952 0.3807 1.3807 1 0.2596 -0.1447 0.1447 -0.1357 0.8643 1 0.549 -0.1923 0.1923 -0.1923 0.8077 1 0.494 0 0
12 49 4788 0 0 0 0 0 1.0077 0 0.9539 -0.0062 0.1722 0.2024 1 1.316 0.9124 -0.043 0.4381 0.5585 0.968 2.5098 0.9901 -0.0176 0.1056 0.1512 1 1.3666 -0.0547 0.0547 -0.2188 0.7812 1 0.2526 0.0024 0.0024 0.0023 1.0023 1 0.6193 0.0236 0.0236 0.0236 1.0236 1 0.5959 0 0
12 50 4416 0 0 0 0 0 1.0071 0 0.992 0.6173 0.6173 0.6297 0.4167 1.2772 0.9026 0.6387 0.7211 0.8551 0.85 2.5226 0.9839 0.731 0.731 0.7507 0.444 1.3626 0.0905 0.0905 0.3621 1.3621 1 0.267 -0.0592 0.0592 -0.0555 0.9445 1 0.6199 -0.1143 0.1143 -0.1143 0.8857 1 0.5509 0 0
12 51 4638 0 0 0 0 0 1.0025 0 0.9611 -0.332 0.332 0.3664 1 1.2597 0.9165 -0.2981 0.5161 0.6523 0.95 2.4243 0.9629 -0.2474 0.2781 0.3556 0.89 1.2702 -0.1304 0.1304 -0.5217 0.4783 1 0.272 -0.1753 0.1753 -0.1644 0.8356 1 0.5558 -0.1258 0.1258 -0.1258 0.8742 1 0.5449 0 0
12 52 4723 0 0 0 0 0 1.0091 0 0.9959 -0.0905 0.1203 0.1697 1 1.3573 0.9109 -0.0955 0.4552 0.5859 0.956 2.5166 0.9858 -0.0832 0.1476 0.1851 1 1.3476 -0.0364 0.0364 -0.1455 0.8545 1 0.2676 -0.0709 0.0709 -0.0665 0.9335 1 0.6207 -0.0545 0.0545 -0.0545 0.9455 1 0.5866 0 0
12 53 3946 0 0 0 0 0 1.0028 0 0.9934 0.4203 0.4203 0.4478 0.9167 1.3403 0.8962 0.3946 0.6025 0.7526 0.924 2.5377 0.9679 0.4234 0.4359 0.4864 0.822 1.3808 0.0486 0.0486 0.1946 1.1946 1 0.2598 -0.1161 0.1161 -0.1089 0.8911 1 0.5915 -0.1386 0.1386 -0.1386 0.8614 1 0.5529 0 0
12 54 4031 0 0 0 0 0 1.0124 0 0.9965 0.7339 0.7339 0.7421 0.3333 1.2985 0.9121 0.7594 0.8186 0.9614 0.83 2.7187 0.9826 0.7142 0.7142 0.7361 0.52 1.3728 -1e-04 1e-04 -2e-04 0.9998 1 0.2526 0.2598 0.2598 0.2436 1.2436 1 0.7811 0.2377 0.2377 0.2377 1.2377 1 0.7326 0 0
12 55 5707 0 0 0 0 0 1.0025 0 0.9948 -0.3267 0.3267 0.3477 1 1.2472 0.9044 -0.3303 0.5385 0.6633 0.936 2.4181 0.9804 -0.3593 0.3603 0.4083 0.95 1.3032 -0.0088 0.0088 -0.0354 0.9646 1 0.2585 -0.1838 0.1838 -0.1723 0.8277 1 0.5664 -0.1727 0.1727 -0.1727 0.8273 1 0.5335 0 0
12 56 5022 0 0 0 0 0 1.004 0 0.9813 -0.8982 0.8982 0.9153 0 1.3139 0.8993 -0.8285 0.8813 1.0268 0.732 2.5376 0.9903 -0.9337 0.9337 0.9449 0.034 1.377 0.0656 0.0656 0.2624 1.2624 1 0.2564 -0.1111 0.1111 -0.1042 0.8958 1 0.6131 -0.1445 0.1445 -0.1445 0.8555 1 0.5551 0 0
12 57 3902 0 0 0 0 0 1.0099 0 0.9872 -0.8405 0.8405 0.8727 0.3333 1.3829 0.899 -0.8119 0.8889 1.0224 0.784 2.5736 0.9481 -0.792 0.792 0.8483 0.308 1.3497 -0.0205 0.0205 -0.0819 0.9181 1 0.2905 -0.1236 0.1236 -0.1159 0.8841 1 0.6138 -0.112 0.112 -0.112 0.888 1 0.5923 0 0
12 58 4197 0 0 0 0 0 1.0072 0 0.9652 0.5006 0.5041 0.5544 0.75 1.336 0.9074 0.5256 0.6593 0.7907 0.91 2.6353 0.9839 0.488 0.488 0.5162 0.914 1.4044 -0.0287 0.0287 -0.1147 0.8853 1 0.2645 0.1122 0.1122 0.1052 1.1052 1 0.6909 0.1156 0.1156 0.1156 1.1156 1 0.6609 0 0
12 59 4308 0 0 0 0 0 1.0115 0 0.9965 -0.2152 0.2312 0.2647 1 1.3382 0.9057 -0.2049 0.4978 0.6188 0.96 2.5008 0.9895 -0.1457 0.171 0.2116 1 1.3139 -0.024 0.024 -0.0958 0.9042 1 0.263 -0.14 0.14 -0.1312 0.8688 1 0.5817 -0.1253 0.1253 -0.1253 0.8747 1 0.556 0 0
12 60 3664 0 0 0 0 0 1.0027 0 0.9777 -0.6286 0.6286 0.6857 0.5833 1.3253 0.9077 -0.6514 0.7251 0.8626 0.83 2.4389 0.973 -0.688 0.688 0.7316 0.514 1.3207 0.0072 0.0072 0.0289 1.0289 1 0.2797 -0.2187 0.2187 -0.205 0.795 1 0.5412 -0.2127 0.2127 -0.2127 0.7873 1 0.5046 0 0
12 61 4133 0 0 0 0 0 1.0095 0 0.9911 -0.5083 0.5083 0.535 0.8333 1.301 0.9206 -0.4906 0.5967 0.7323 0.924 2.4482 0.9815 -0.4245 0.4245 0.462 0.912 1.3289 0.0047 0.0047 0.0188 1.0188 1 0.2795 -0.2267 0.2267 -0.2125 0.7875 1 0.5316 -0.219 0.219 -0.219 0.781 1 0.4927 0 0
12 62 3850 0 0 0 0 0 1.0081 0 0.9967 0.0082 0.1127 0.1306 1 1.3294 0.9113 -0.0054 0.4634 0.5854 0.96 2.5022 0.9726 -0.0074 0.1884 0.225 1 1.3336 -0.029 0.029 -0.1159 0.8841 1 0.2498 -0.0738 0.0738 -0.0692 0.9308 1 0.6115 -0.0603 0.0603 -0.0603 0.9397 1 0.5785 0 0
12 63 5182 0 0 0 0 0 1.0031 0 0.9795 0.9719 0.9719 1.0034 0 1.3323 0.9135 0.8632 0.9249 1.0551 0.692 2.521 0.98 0.8572 0.8606 0.8781 0.094 1.352 0.042 0.042 0.168 1.168 1 0.2758 -0.2041 0.2041 -0.1914 0.8086 1 0.5666 -0.2158 0.2158 -0.2158 0.7842 1 0.5235 0 0
12 64 4089 0 0 0 0 0 1.0028 0 0.9869 -0.1614 0.2357 0.3019 1 1.3071 0.9116 -0.1512 0.4885 0.6085 0.972 2.4634 0.9785 -0.1204 0.2262 0.2895 0.922 1.2796 -0.0358 0.0358 -0.143 0.857 1 0.2558 -0.0862 0.0862 -0.0808 0.9192 1 0.6166 -0.0689 0.0689 -0.0689 0.9311 1 0.5826 0 0
12 65 4996 0 0 0 0 0 1.0054 0 0.9946 -0.1013 0.1235 0.1456 1 1.2682 0.8953 -0.0705 0.4876 0.625 0.954 2.4387 0.9857 -0.1075 0.1703 0.2005 1 1.3156 0.0041 0.0041 0.0162 1.0162 1 0.2534 -0.1173 0.1173 -0.11 0.89 1 0.5759 -0.1161 0.1161 -0.1161 0.8839 1 0.55 0 0
12 66 3937 0 0 0 0 0 1.0035 0 0.9955 -0.5715 0.5715 0.5796 0.75 1.3255 0.9046 -0.6478 0.7469 0.9062 0.866 2.7624 0.9897 -0.6995 0.6995 0.7284 0.568 1.4131 -0.0307 0.0307 -0.1229 0.8771 1 0.2466 0.3067 0.3067 0.2876 1.2876 1 0.7971 0.3013 0.3013 0.3013 1.3013 1 0.7466 0 0
12 67 3906 0 0 0 0 0 1.0046 0 0.992 -0.6418 0.6418 0.6551 0.5833 1.2832 0.9036 -0.5978 0.7045 0.8452 0.846 2.5151 0.9888 -0.6413 0.6418 0.6655 0.422 1.3352 0.0053 0.0053 0.0212 1.0212 1 0.2625 -0.0175 0.0175 -0.0164 0.9836 1 0.6229 -0.0244 0.0244 -0.0244 0.9756 1 0.5899 0 0
12 68 3809 0 0 0 0 0 1.0039 0 0.9909 0.9009 0.9009 0.9152 0.1667 1.3993 0.89 0.9769 1.0055 1.1692 0.712 2.7823 0.991 1.0333 1.0333 1.041 0.028 1.4723 0.0707 0.0707 0.2827 1.2827 1 0.2513 0.3044 0.3044 0.2854 1.2854 1 0.8517 0.2234 0.2234 0.2234 1.2234 1 0.7636 0 0
