cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
24 11 16294 0 0 0 0 0 1.006 0 0.9889 -0.5215 0.5215 0.5576 0.5417 1.0781 0.9653 -0.5084 0.5868 0.7086 0.838 2.0436 0.9892 -0.4703 0.4703 0.548 0.726 1.4248 0.0709 0.0709 0.1419 1.1419 1 0.1783 0.1267 0.1267 0.095 1.095 1 0.7173 -0.023 0.023 -0.023 0.977 1 0.4497 0 0
24 12 13496 0 0 0 0 0 1.0033 0 0.9944 -0.3203 0.3283 0.3598 0.875 1.0606 0.962 -0.2794 0.4425 0.5577 0.932 2.0587 0.9898 -0.1191 0.2292 0.2461 1 1.2585 -0.0471 0.0471 -0.0942 0.9058 1 0.1992 -0.0148 0.0148 -0.0111 0.9889 1 0.6333 0.0422 0.0422 0.0422 1.0422 1 0.4822 0 0
24 13 13638 0 0 0 0 0 1.0021 0 0.9819 -0.9698 0.9698 0.9922 0 1.0693 0.9513 -0.9758 0.9956 1.1064 0.494 2.0842 0.9883 -0.9854 0.9854 1.0176 0.09 1.2572 -0.0206 0.0206 -0.0412 0.9588 1 0.2117 -0.1667 0.1667 -0.125 0.875 1 0.5735 -0.1076 0.1076 -0.1076 0.8924 1 0.4139 0 0
24 14 17657 0 0 0 0 0 1.0037 0 0.9944 -0.2012 0.215 0.2726 0.9583 1.0674 0.9676 -0.1873 0.4185 0.5331 0.968 2.1007 0.9914 -0.111 0.1751 0.2269 1 1.3158 -0.0159 0.0159 -0.0318 0.9682 1 0.1936 0.0419 0.0419 0.0314 1.0314 1 0.6484 0.0466 0.0466 0.0466 1.0466 1 0.4688 0 0
24 15 15046 0 0 0 0 0 1.0034 0 0.9748 -0.0667 0.1625 0.1937 1 1.0471 0.9623 -0.0521 0.3848 0.5218 0.962 2.0336 0.9907 0.013 0.1772 0.1983 1 1.2428 -0.0227 0.0227 -0.0454 0.9546 1 0.2043 -0.2386 0.2386 -0.179 0.821 1 0.5262 -0.1599 0.1599 -0.1599 0.8401 1 0.3949 0 0
24 16 22445 0 0 0 0 0 1.0041 0 0.9738 0.5825 0.5825 0.6099 0.25 1.0379 0.9542 0.5474 0.6267 0.7531 0.816 2.1246 0.9857 0.6369 0.6369 0.6828 0.55 1.2918 -0.0176 0.0176 -0.0351 0.9649 1 0.1941 -0.0501 0.0501 -0.0376 0.9624 1 0.641 -0.0218 0.0218 -0.0218 0.9782 1 0.453 0 0
24 17 13591 0 0 0 0 0 1.0065 0 0.9922 -0.4941 0.4947 0.5304 0.5417 1.0878 0.9655 -0.4948 0.5909 0.7115 0.85 2.0839 0.9919 -0.4944 0.4944 0.5313 0.592 1.2146 -0.0851 0.0851 -0.1703 0.8297 1 0.2065 -0.1944 0.1944 -0.1458 0.8542 1 0.536 -0.0619 0.0619 -0.0619 0.9381 1 0.4286 0 0
24 18 21038 0 0 0 0 0 1.0077 0 0.9732 0.4231 0.4231 0.4702 0.7083 1.027 0.9572 0.3855 0.5314 0.6642 0.902 2.1349 0.9923 0.4107 0.4232 0.4474 1 1.4205 0.0512 0.0512 0.1024 1.1024 1 0.186 0.1878 0.1878 0.1409 1.1409 1 0.7543 0.051 0.051 0.051 1.051 1 0.4718 0 0
24 19 20948 0 0 0 0 0 1.004 0 0.9819 0.4121 0.4121 0.4486 0.7917 1.0321 0.9591 0.3797 0.5184 0.6472 0.888 1.9865 0.9852 0.3267 0.3614 0.417 0.862 1.278 0.0263 0.0263 0.0526 1.0526 1 0.2001 -0.2759 0.2759 -0.2069 0.7931 1 0.5361 -0.2413 0.2413 -0.2413 0.7587 0 0.3583 0 0
24 20 14606 0 0 0 0 0 1.005 0 0.9931 -0.314 0.314 0.3496 0.9583 1.0159 0.9643 -0.2761 0.4493 0.5576 0.938 2.079 0.9906 -0.2623 0.2777 0.3346 1 1.3208 0.003 0.003 0.006 1.006 1 0.1956 0.1122 0.1122 0.0841 1.0841 1 0.6976 0.0727 0.0727 0.0727 1.0727 1 0.4841 0 0
24 21 18012 0 0 0 0 0 1.0036 0 0.989 0.3251 0.3251 0.3552 0.875 1.0486 0.9631 0.3689 0.4804 0.6113 0.924 2.1013 0.9834 0.4193 0.4256 0.4977 0.888 1.3114 -0.0143 0.0143 -0.0285 0.9715 1 0.2011 -0.1251 0.1251 -0.0938 0.9062 1 0.608 -0.083 0.083 -0.083 0.917 1 0.4259 0 0
24 22 15370 0 0 0 0 0 1.0046 0 0.9835 -0.0436 0.1571 0.2066 1 1.0545 0.9645 0.0033 0.3709 0.4713 0.97 2.0451 0.9816 -0.1081 0.2201 0.2912 0.944 1.1721 -0.1134 0.1134 -0.2268 0.7732 0 0.2058 -0.2613 0.2613 -0.196 0.804 1 0.5024 -0.0925 0.0925 -0.0925 0.9075 1 0.4098 0 0
24 23 18414 0 0 0 0 0 1.0033 0 0.9865 -1.1153 1.1153 1.1304 0 1.0785 0.9571 -1.1311 1.1452 1.2458 0.392 2.1583 0.9947 -1.0047 1.0047 1.0152 0.084 1.3341 -6e-04 6e-04 -0.0011 0.9989 1 0.1999 -0.0494 0.0494 -0.0371 0.9629 1 0.6556 -0.0431 0.0431 -0.0431 0.9569 1 0.4561 0 0
24 24 14416 0 0 0 0 0 1.0099 0 0.9849 -0.8145 0.8145 0.8348 0.0833 1.0388 0.9572 -0.8223 0.8534 0.9649 0.636 2.0981 0.9905 -0.8097 0.8097 0.8327 0.148 1.2011 -0.0828 0.0828 -0.1656 0.8344 1 0.2142 -0.2667 0.2667 -0.2 0.8 1 0.5094 -0.1238 0.1238 -0.1238 0.8762 1 0.4024 0 0
24 25 18043 0 0 0 0 0 1.0079 0 0.9793 0.204 0.239 0.2945 0.9167 1.0621 0.9622 0.1913 0.3881 0.5036 0.956 2.0442 0.9909 0.2627 0.2926 0.3781 0.878 1.3539 0.0145 0.0145 0.0289 1.0289 1 0.1809 0.049 0.049 0.0367 1.0367 1 0.6469 0.0102 0.0102 0.0102 1.0102 1 0.4353 0 0
24 26 14550 0 0 0 0 0 1.0081 0 0.9858 0.2876 0.2975 0.3302 0.9583 1.0326 0.9548 0.2821 0.492 0.6337 0.916 2.172 0.9949 0.3426 0.3426 0.3781 1 1.3023 -0.0543 0.0543 -0.1086 0.8914 1 0.2039 0.0048 0.0048 0.0036 1.0036 1 0.6516 0.0659 0.0659 0.0659 1.0659 1 0.4857 0 0
24 27 16262 0 0 0 0 0 1.0088 0 0.9866 0.0793 0.1562 0.1949 0.9583 1.0354 0.9668 0.114 0.3965 0.5139 0.96 2.0664 0.9918 0.0927 0.1527 0.2089 1 1.3362 0.0336 0.0336 0.0673 1.0673 1 0.1987 -0.1292 0.1292 -0.0969 0.9031 1 0.6331 -0.1457 0.1457 -0.1457 0.8543 1 0.4112 0 0
24 28 16058 0 0 0 0 0 1.0062 0 0.9834 -0.4095 0.4095 0.4429 0.7083 1.0498 0.9636 -0.4063 0.5198 0.6269 0.932 2.1397 0.9831 -0.3855 0.3889 0.4661 0.798 1.3273 -0.026 0.026 -0.052 0.948 1 0.1975 0.085 0.085 0.0637 1.0637 1 0.6708 0.093 0.093 0.093 1.093 1 0.4825 0 0
24 29 17605 0 0 0 0 0 1.0173 0 0.986 0.4775 0.4775 0.533 0.625 1.0994 0.9568 0.4507 0.5808 0.7111 0.838 2.0947 0.9818 0.4206 0.4234 0.4996 0.728 1.3103 -0.0155 0.0155 -0.0309 0.9691 1 0.2006 -0.0017 0.0017 -0.0013 0.9987 1 0.6539 0.0128 0.0128 0.0128 1.0128 1 0.4741 0 0
24 30 19130 0 0 0 0 0 1.0073 0 0.9872 -0.417 0.417 0.4592 0.75 1.0677 0.9654 -0.4228 0.515 0.6177 0.904 2.0068 0.993 -0.3671 0.4054 0.479 0.81 1.3051 0.0045 0.0045 0.0089 1.0089 1 0.1865 -0.023 0.023 -0.0173 0.9827 1 0.6288 -0.0292 0.0292 -0.0292 0.9708 1 0.4334 0 0
24 31 12894 0 0 0 0 0 1.0075 0 0.987 -0.1423 0.2531 0.2863 1 1.0739 0.9616 -0.1532 0.401 0.5115 0.946 1.9691 0.9813 -0.3268 0.3576 0.4306 0.752 1.2455 -0.0072 0.0072 -0.0144 0.9856 1 0.2035 -0.2802 0.2802 -0.2101 0.7899 1 0.5128 -0.2079 0.2079 -0.2079 0.7921 0 0.3717 0 0
24 32 13793 0 0 0 0 0 1.008 0 0.9825 0.1392 0.2124 0.2817 0.9583 1.0407 0.9636 0.1477 0.397 0.5004 0.968 2.0327 0.9944 0.163 0.1863 0.2296 1 1.2973 0.0207 0.0207 0.0414 1.0414 1 0.2004 -0.0885 0.0885 -0.0664 0.9336 1 0.6202 -0.0991 0.0991 -0.0991 0.9009 1 0.4187 0 0
24 33 22435 0 0 0 0 0 1.008 0 0.9881 0.7328 0.7328 0.7524 0.25 1.0666 0.956 0.7467 0.7815 0.9139 0.686 2.0957 0.9887 0.83 0.83 0.8626 0.24 1.4169 0.0779 0.0779 0.1558 1.1558 1 0.1822 0.0601 0.0601 0.0451 1.0451 1 0.7138 -0.0798 0.0798 -0.0798 0.9202 1 0.4308 0 0
24 34 14282 0 0 0 0 0 1.0052 0 0.9933 0.0925 0.174 0.202 1 1.067 0.9624 0.0332 0.3765 0.4847 0.97 1.9844 0.982 0.0661 0.2642 0.3106 1 1.2245 -0.0341 0.0341 -0.0682 0.9318 1 0.1979 -0.2407 0.2407 -0.1806 0.8194 1 0.5063 -0.1491 0.1491 -0.1491 0.8509 1 0.4076 0 0
24 35 18061 0 0 0 0 0 1.0035 0 0.9929 -0.0486 0.1866 0.2105 1 1.0918 0.9668 -0.073 0.3998 0.5008 0.964 2.0136 0.9907 0.0455 0.1645 0.2008 1 1.2814 0.0144 0.0144 0.0288 1.0288 1 0.2004 -0.2141 0.2141 -0.1606 0.8394 1 0.5479 -0.1825 0.1825 -0.1825 0.8175 1 0.3839 0 0
24 36 13970 0 0 0 0 0 1.0051 0 0.9833 -0.4165 0.418 0.465 0.75 1.0529 0.9632 -0.3973 0.5129 0.6272 0.88 2.0593 0.9883 -0.3611 0.3807 0.4211 0.914 1.1992 -0.0864 0.0864 -0.1727 0.8273 1 0.2184 -0.2204 0.2204 -0.1653 0.8347 1 0.5206 -0.0826 0.0826 -0.0826 0.9174 1 0.4177 0 0
24 37 14518 0 0 0 0 0 1.0112 0 0.9933 0.6033 0.6033 0.6407 0.3333 1.0698 0.9712 0.5475 0.608 0.7304 0.834 2.0929 0.9787 0.4395 0.4894 0.5286 0.652 1.2737 -0.0235 0.0235 -0.047 0.953 1 0.1999 -0.0806 0.0806 -0.0605 0.9395 1 0.6125 -0.0377 0.0377 -0.0377 0.9623 1 0.4534 0 0
24 38 14701 0 0 0 0 0 1.0054 0 0.987 0.049 0.1754 0.2089 1 1.0028 0.9573 0.076 0.3857 0.5019 0.964 2.0282 0.9798 0.1609 0.2953 0.3667 0.852 1.2223 -0.0483 0.0483 -0.0965 0.9035 1 0.1997 0.0425 0.0425 0.0319 1.0319 1 0.6627 0.089 0.089 0.089 1.089 1 0.5058 0 0
24 39 14989 0 0 0 0 0 1.0122 0 0.9912 -0.016 0.1377 0.1718 1 1.0586 0.957 -0.0243 0.4014 0.5127 0.95 2.0344 0.9891 0.0713 0.1833 0.2334 1 1.3038 0.0175 0.0175 0.0351 1.0351 1 0.1927 -0.0961 0.0961 -0.0721 0.9279 1 0.6131 -0.1001 0.1001 -0.1001 0.8999 1 0.4241 0 0
24 40 15379 0 0 0 0 0 1.0089 0 0.9907 0.407 0.4104 0.4435 0.6667 1.0831 0.9599 0.3919 0.5392 0.651 0.896 2.1473 0.9939 0.5516 0.5516 0.5734 0.772 1.4191 0.0352 0.0352 0.0705 1.0705 1 0.1874 0.1872 0.1872 0.1404 1.1404 1 0.7446 0.0774 0.0774 0.0774 1.0774 1 0.4712 0 0
24 41 23264 0 0 0 0 0 1.0072 0 0.9716 0.7706 0.7706 0.7963 0.125 1.0704 0.9582 0.7545 0.7864 0.9095 0.682 2.0751 0.9916 0.5687 0.5687 0.6088 0.538 1.354 0.0513 0.0513 0.1025 1.1025 1 0.189 -0.1036 0.1036 -0.0777 0.9223 1 0.6339 -0.1508 0.1508 -0.1508 0.8492 1 0.3998 0 0
24 42 15501 0 0 0 0 0 1.0065 0 0.9927 0.4461 0.4461 0.4642 0.6667 1.0612 0.9626 0.4299 0.5378 0.6628 0.898 2.1243 0.9586 0.5211 0.561 0.6587 0.694 1.4354 0.0423 0.0423 0.0846 1.0846 1 0.1886 0.1657 0.1657 0.1242 1.1242 1 0.7359 0.0503 0.0503 0.0503 1.0503 1 0.4796 0 0
24 43 14772 0 0 0 0 0 1.0047 0 0.9782 0.1031 0.1632 0.2032 1 1.0373 0.9545 0.0702 0.4064 0.5184 0.952 2.0212 0.9853 0.1633 0.2721 0.3335 0.936 1.2577 -0.0404 0.0404 -0.0807 0.9193 1 0.1973 -0.1473 0.1473 -0.1105 0.8895 1 0.5627 -0.07 0.07 -0.07 0.93 1 0.4226 0 0
24 44 14615 0 0 0 0 0 1.0059 0 0.9941 -0.1311 0.1606 0.1869 1 1.0756 0.9644 -0.1387 0.4187 0.5458 0.958 2.2142 0.9916 0.0019 0.2604 0.3096 0.968 1.3583 -0.0311 0.0311 -0.0623 0.9377 1 0.2088 0.1513 0.1513 0.1135 1.1135 1 0.7265 0.1509 0.1509 0.1509 1.1509 1 0.5341 0 0
24 45 16428 0 0 0 0 0 1.006 0 0.9521 -0.4159 0.4608 0.4901 0.625 1.0178 0.9587 -0.4224 0.5412 0.6595 0.898 2.0908 0.9849 -0.4538 0.4659 0.5364 0.702 1.2888 -0.04 0.04 -0.08 0.92 1 0.2014 0.0655 0.0655 0.0491 1.0491 1 0.6463 0.0967 0.0967 0.0967 1.0967 1 0.4817 0 0
24 46 18669 0 0 0 0 0 1.0062 0 0.9887 -0.0723 0.1671 0.1984 1 1.0553 0.9592 -0.046 0.399 0.5147 0.966 2.0753 0.9876 0.0158 0.1817 0.2272 1 1.3088 -0.0152 0.0152 -0.0304 0.9696 1 0.1946 -0.0077 0.0077 -0.0058 0.9942 1 0.6453 0.0076 0.0076 0.0076 1.0076 1 0.4443 0 0
24 47 14449 0 0 0 0 0 1.0048 0 0.9872 0.3448 0.3507 0.4071 0.8333 1.0656 0.9665 0.3566 0.4836 0.5971 0.922 2.0715 0.9675 0.2573 0.3411 0.441 0.866 1.3456 0.0271 0.0271 0.0542 1.0542 1 0.1873 0.0549 0.0549 0.0412 1.0412 1 0.6713 -0.004 0.004 -0.004 0.996 1 0.4601 0 0
24 48 14695 0 0 0 0 0 1.003 0 0.9934 -0.7281 0.7281 0.7405 0.0417 1.0541 0.9579 -0.7688 0.8067 0.9264 0.708 2.1766 0.9817 -0.8919 0.8919 0.9318 0.264 1.3257 -0.0162 0.0162 -0.0325 0.9675 1 0.1995 0.1094 0.1094 0.082 1.082 1 0.6986 0.0977 0.0977 0.0977 1.0977 1 0.4868 0 0
24 49 15122 0 0 0 0 0 1.0088 0 0.9959 -0.6655 0.6655 0.6965 0.125 1.0715 0.9641 -0.6234 0.6858 0.7972 0.768 2.014 0.9791 -0.6889 0.6989 0.7627 0.484 1.2847 9e-04 9e-04 0.0018 1.0018 1 0.2071 -0.1698 0.1698 -0.1273 0.8727 1 0.5854 -0.1343 0.1343 -0.1343 0.8657 1 0.4227 0 0
24 50 15142 0 0 0 0 0 1.008 0 0.9855 0.3736 0.3737 0.4372 0.75 1.0475 0.9703 0.3404 0.4672 0.5806 0.926 2.0413 0.9847 0.3167 0.3167 0.4012 0.968 1.3365 0.0397 0.0397 0.0793 1.0793 1 0.1778 -0.0609 0.0609 -0.0456 0.9544 1 0.6397 -0.1039 0.1039 -0.1039 0.8961 1 0.4215 0 0
24 51 16143 0 0 0 0 0 1.0077 0 0.992 0.4195 0.4195 0.4517 0.8333 1.0542 0.9626 0.3722 0.5084 0.6363 0.87 2.0937 0.9834 0.47 0.47 0.5503 0.72 1.1826 -0.1077 0.1077 -0.2155 0.7845 1 0.2213 -0.268 0.268 -0.201 0.799 1 0.5166 -0.1036 0.1036 -0.1036 0.8964 1 0.4101 0 0
24 52 17099 0 0 0 0 0 1.0107 0 0.9891 0.8151 0.8151 0.8361 0.0833 1.0723 0.9572 0.8184 0.8474 0.9718 0.628 2.099 0.9757 0.6199 0.6248 0.6938 0.336 1.2726 -0.0186 0.0186 -0.0373 0.9627 1 0.204 -0.0997 0.0997 -0.0748 0.9252 1 0.5975 -0.0584 0.0584 -0.0584 0.9416 1 0.43 0 0
24 53 17785 0 0 0 0 0 1.0083 0 0.9819 0.5254 0.5254 0.5767 0.5833 1.0886 0.9541 0.5131 0.6022 0.7316 0.838 2.0818 0.9689 0.5471 0.5471 0.6635 0.632 1.222 -0.0945 0.0945 -0.1889 0.8111 1 0.1989 -0.1356 0.1356 -0.1017 0.8983 1 0.5726 -0.0042 0.0042 -0.0042 0.9958 1 0.4546 0 0
24 54 14890 0 0 0 0 0 1.004 0 0.9898 0.3457 0.3457 0.3897 0.875 1.0749 0.9671 0.3645 0.4927 0.6052 0.908 2.0872 0.9953 0.5066 0.5066 0.527 0.736 1.3757 0.0347 0.0347 0.0693 1.0693 1 0.1944 0.0632 0.0632 0.0474 1.0474 1 0.6834 -0.0098 0.0098 -0.0098 0.9902 1 0.4656 0 0
24 55 18762 0 0 0 0 0 1.0081 0 0.9747 0.4781 0.484 0.5386 0.5833 1.0704 0.9624 0.4361 0.5638 0.689 0.838 2.0136 0.9955 0.3693 0.3693 0.3932 1 1.3574 0.0544 0.0544 0.1087 1.1087 1 0.1947 -0.1886 0.1886 -0.1414 0.8586 1 0.5981 -0.2135 0.2135 -0.2135 0.7865 0 0.3728 0 0
24 56 21888 0 0 0 0 0 1.003 0 0.9765 0.0884 0.1934 0.2334 0.9583 1.0326 0.9559 0.1069 0.4167 0.5257 0.956 2.0604 0.9584 0.0494 0.3393 0.4071 0.854 1.2703 -0.0565 0.0565 -0.113 0.887 1 0.2033 -0.0614 0.0614 -0.0461 0.9539 1 0.5958 0.016 0.016 0.016 1.016 1 0.454 0 0
24 57 18978 0 0 0 0 0 1.0061 0 0.9845 0.3797 0.4011 0.448 0.7083 1.0845 0.9652 0.3389 0.483 0.5965 0.904 2.0108 0.9832 0.3197 0.3281 0.4112 0.88 1.2599 0.0032 0.0032 0.0064 1.0064 1 0.1978 -0.2725 0.2725 -0.2044 0.7956 1 0.5445 -0.213 0.213 -0.213 0.787 0 0.378 0 0
24 58 18409 0 0 0 0 0 1.001 0 0.9913 -0.006 0.1396 0.1873 1 1.0416 0.9636 0.0276 0.3593 0.47 0.966 1.9302 0.9567 -0.0851 0.3695 0.4277 0.75 1.269 0.0423 0.0423 0.0847 1.0847 1 0.1962 -0.2937 0.2937 -0.2203 0.7797 0 0.5203 -0.2714 0.2714 -0.2714 0.7286 0 0.3555 0 0
24 59 21911 0 0 0 0 0 1.0022 0 0.9739 -0.1464 0.1914 0.2697 0.9583 1.0442 0.9567 -0.1155 0.4351 0.5547 0.944 2.0991 0.9823 -0.1785 0.2348 0.3196 0.944 1.3725 0.0214 0.0214 0.0428 1.0428 1 0.1918 0.0828 0.0828 0.0621 1.0621 1 0.6964 0.0241 0.0241 0.0241 1.0241 1 0.4633 0 0
24 60 15548 0 0 0 0 0 1.007 0 0.9928 -0.0361 0.1305 0.1689 1 1.0631 0.9646 -0.0488 0.391 0.4958 0.97 2.0603 0.9908 0.1464 0.2123 0.2439 1 1.3303 0.0186 0.0186 0.0373 1.0373 1 0.1913 0.0027 0.0027 0.0021 1.0021 1 0.6455 -0.0296 0.0296 -0.0296 0.9704 1 0.4415 0 0
24 61 21249 0 0 0 0 0 1.0045 0 0.989 0.6887 0.6887 0.7089 0.1667 1.0364 0.9594 0.712 0.7543 0.8837 0.724 2.1408 0.981 0.6707 0.6707 0.7247 0.642 1.5379 0.1165 0.1165 0.233 1.233 0 0.1699 0.3243 0.3243 0.2432 1.2432 1 0.8688 0.0179 0.0179 0.0179 1.0179 1 0.4512 0 0
24 62 13771 0 0 0 0 0 1.0051 0 0.9895 -0.1054 0.1738 0.2122 0.9583 1.0521 0.9662 -0.1077 0.3933 0.5012 0.95 2.0156 0.9775 -0.1898 0.2703 0.361 0.876 1.26 0.0011 0.0011 0.0022 1.0022 1 0.1942 -0.2629 0.2629 -0.1972 0.8028 1 0.526 -0.2036 0.2036 -0.2036 0.7964 0 0.3713 0 0
24 63 14337 0 0 0 0 0 1.0051 0 0.9924 -0.8843 0.8843 0.9035 0 1.0712 0.9617 -0.8603 0.8875 0.9909 0.558 1.989 0.9847 -0.7507 0.7507 0.797 0.318 1.1778 -0.0356 0.0356 -0.0711 0.9289 1 0.2117 -0.3631 0.3631 -0.2724 0.7276 0 0.4792 -0.2438 0.2438 -0.2438 0.7562 0 0.3706 0 0
24 64 17499 0 0 0 0 0 1.0111 0 0.9945 -0.2546 0.2589 0.3074 0.9167 1.0816 0.9666 -0.2231 0.4345 0.5255 0.948 2.0476 0.9899 -0.2431 0.2764 0.3149 0.986 1.2095 -0.07 0.07 -0.1399 0.8601 1 0.2128 -0.1634 0.1634 -0.1226 0.8774 1 0.5729 -0.0522 0.0522 -0.0522 0.9478 1 0.4458 0 0
24 65 15367 0 0 0 0 0 1.0085 0 0.9873 0.1533 0.1955 0.258 0.9583 1.0467 0.9634 0.1163 0.4141 0.521 0.964 2.0949 0.9858 0.0279 0.1604 0.2486 1 1.3733 0.0299 0.0299 0.0598 1.0598 1 0.2073 0.0465 0.0465 0.0349 1.0349 1 0.7034 -0.0152 0.0152 -0.0152 0.9848 1 0.4704 0 0
24 66 12512 0 0 0 0 0 1.01 0 0.9945 -1.0083 1.0083 1.0225 0 1.1623 0.9545 -1.0193 1.045 1.1572 0.494 2.1665 0.9855 -1.2077 1.2077 1.2315 0.022 1.2704 -0.0533 0.0533 -0.1067 0.8933 1 0.214 -0.1369 0.1369 -0.1027 0.8973 1 0.5941 -0.048 0.048 -0.048 0.952 1 0.468 0 0
24 67 13748 0 0 0 0 0 1.0069 0 0.994 -0.384 0.384 0.4171 0.8333 1.099 0.9661 -0.3975 0.4952 0.6074 0.91 2.0115 0.9842 -0.3157 0.3484 0.4035 0.926 1.2703 -0.0015 0.0015 -0.003 0.997 1 0.2058 -0.2224 0.2224 -0.1668 0.8332 1 0.5414 -0.1708 0.1708 -0.1708 0.8292 1 0.3773 0 0
24 68 21168 0 0 0 0 0 1.005 0 0.9901 -0.2929 0.2929 0.3315 0.9167 1.0463 0.9653 -0.3345 0.4551 0.5756 0.95 2.109 0.9829 -0.383 0.3883 0.463 0.864 1.3335 -0.0116 0.0116 -0.0233 0.9767 1 0.1913 0.0756 0.0756 0.0567 1.0567 1 0.6658 0.0666 0.0666 0.0666 1.0666 1 0.4785 0 0
