cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 14 2547 0 0 0 0 0 1.0029 0 0.979 0.2279 0.2873 -0.2949 0.7051 0.3325 1 0.9515 0.2439 0.4095 -0.0985 0.9015 0.5247 0.94 0.9829 0.4046 0.4162 -0.2773 0.7227 0.445 1 0.1543 0.1543 0.6171 1.6171 1 0.1864 0.1864 0.1748 1.1748 1 0.0328 0.0328 0.0328 1.0328 1 0 0
1 15 1847 0 0 0 0 0 1.0009 0 0.9326 -0.1952 0.3604 6.1568 7.1568 0.5585 0.8333 0.9225 0.0274 0.462 -0.0479 0.9521 0.5803 0.96 0.9629 0.0147 0.2207 0.0745 1.0745 0.2821 1 0.0184 0.0184 0.0737 1.0737 1 -0.0279 0.0279 -0.0261 0.9739 1 -0.048 0.048 -0.048 0.952 1 0 0
1 16 1992 0 0 0 0 0 1.0029 0 0.9651 -0.2063 0.2991 -0.4578 0.5422 0.3537 0.9583 0.9603 -0.2221 0.4009 1.6073 2.6073 0.4999 0.96 0.9946 -0.2786 0.2786 -0.0434 0.9566 0.3069 1 -0.1176 0.1176 -0.4706 0.5294 1 -0.3127 0.3127 -0.2931 0.7069 0 -0.268 0.268 -0.268 0.732 1 0 0
1 17 2285 0 0 0 0 0 1.002 0 0.963 -0.5625 0.5716 -5.4176 -4.4176 0.6918 0.7083 0.9202 -0.5276 0.5895 -22.4773 -21.4773 0.7037 0.795 0.8615 -0.6008 0.6596 -2.6569 -1.6569 0.7157 0.46 0.137 0.137 0.5482 1.5482 1 -0.063 0.063 -0.059 0.941 1 -0.1601 0.1601 -0.1601 0.8399 1 0 0
1 18 1796 0 0 0 0 0 1.0031 0 0.9769 0.0992 0.2285 -0.3063 0.6937 0.2589 1 0.9213 0.1467 0.3655 -0.417 0.583 0.47 0.94 0.8531 0.1337 0.2328 -0.1875 0.8125 0.3023 0.905 -0.15 0.15 -0.6001 0.3999 1 -0.0081 0.0081 -0.0076 0.9924 1 0.0381 0.0381 0.0381 1.0381 1 0 0
1 19 2111 0 0 0 0 0 1.0012 0 0.9525 0.0509 0.2704 -0.2689 0.7311 0.3406 0.9167 0.9307 0.0684 0.3698 -0.7034 0.2966 0.4571 0.945 0.9154 0.0644 0.2571 -0.3613 0.6387 0.3301 0.97 0.0268 0.0268 0.1073 1.1073 1 -0.1764 0.1764 -0.1654 0.8346 1 -0.1873 0.1873 -0.1873 0.8127 1 0 0
1 20 2534 0 0 0 0 0 1.0022 0 0.9017 -0.4326 0.5936 -0.0546 0.9454 0.7008 0.7917 0.9351 -0.1831 0.5463 0.432 1.432 0.7067 0.925 0.966 -0.1283 0.2953 -0.0352 0.9648 0.4144 0.945 -0.0943 0.0943 -0.377 0.623 1 -0.084 0.084 -0.0788 0.9212 1 -0.0575 0.0575 -0.0575 0.9425 1 0 0
1 21 2169 0 0 0 0 0 1.0019 0 0.9421 0.5468 0.5468 -1.2417 -0.2417 0.6086 0.5833 0.9461 0.5473 0.5969 -0.0134 0.9866 0.6992 0.825 0.9627 0.5284 0.5356 -0.2981 0.7019 0.5993 0.61 -0.0518 0.0518 -0.2074 0.7926 1 -0.0819 0.0819 -0.0768 0.9232 1 -0.0637 0.0637 -0.0637 0.9363 1 0 0
1 22 1890 0 0 0 0 0 1.0031 0 0.9596 0.5878 0.5878 -0.6906 0.3094 0.6414 0.4583 0.9265 0.5768 0.6028 -0.1005 0.8995 0.7134 0.78 0.8513 0.4976 0.5046 -0.4223 0.5777 0.5631 0.605 -0.0624 0.0624 -0.2495 0.7505 1 -0.0951 0.0951 -0.0891 0.9109 1 -0.0716 0.0716 -0.0716 0.9284 1 0 0
1 23 2126 0 0 0 0 0 1.0015 0 0.9663 -0.7447 0.7447 0.1459 1.1459 0.7959 0.4583 0.922 -0.7469 0.7635 -0.8261 0.1739 0.8759 0.595 0.9016 -0.7616 0.762 -0.568 0.432 0.8016 0.145 0.0145 0.0145 0.0579 1.0579 1 -0.0737 0.0737 -0.0691 0.9309 1 -0.0871 0.0871 -0.0871 0.9129 1 0 0
1 24 2414 0 0 0 0 0 1.0018 0 0.9732 0.8279 0.8505 0.1339 1.1339 0.8854 0.2083 0.9179 0.8456 0.8647 -1.8051 -0.8051 0.9792 0.585 0.9269 0.8129 0.8129 -0.6948 0.3052 0.8359 0.225 0.0423 0.0423 0.1691 1.1691 1 0.0378 0.0378 0.0354 1.0354 1 -0.0015 0.0015 -0.0015 0.9985 1 0 0
