cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rbias beta.rbias2 beta.rmse beta.cover theta.cor theta.bias theta.abbias theta.rbias theta.rbias2 theta.rmse theta.cover attra.cor attra.bias attra.abbias attra.rbias attra.rbias2 attra.rmse attra.cover lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover corrupt efficiency
1 11 3186 0 0 0 0 0 1.0064 0 0.9848 -0.2671 0.2929 -0.8029 0.1971 0.3493 0.9583 0.948 -0.2155 0.4114 0.0301 1.0301 0.524 0.92 0.9882 -0.1702 0.1964 3256439831923.19 3256439831924.19 0.2568 1 -0.1419 0.1419 -0.5675 0.4325 1 -0.1966 0.1966 -0.1843 0.8157 1 -0.1489 0.1489 -0.1489 0.8511 1 0 0
1 12 3833 0 0 0 0 0 1.0019 0 0.9798 -0.3533 0.3895 -0.0436 0.9564 0.5093 0.875 0.9547 -0.2548 0.4438 -0.4634 0.5366 0.5653 0.9 0.9968 -0.2839 0.2839 5991325210040.36 5991325210041.36 0.2944 1 0.0304 0.0304 0.1217 1.1217 1 -0.0783 0.0783 -0.0734 0.9266 1 -0.1003 0.1003 -0.1003 0.8997 1 0 0
1 13 2910 0 0 0 0 0 1.0069 0 0.8616 -0.9444 0.9444 -0.5721 0.4279 1.0305 0.2083 0.9289 -0.8963 0.9428 -1.4876 -0.4876 1.0494 0.48 0.986 -0.9309 0.9309 18088264075686.7 18088264075687.7 0.9477 0.04 -0.061 0.061 -0.2441 0.7559 1 -0.1805 0.1805 -0.1692 0.8308 1 -0.1548 0.1548 -0.1548 0.8452 1 0 0
1 14 3351 0 0 0 0 0 1.0085 0 0.9597 -0.1831 0.2542 0.3176 1.3176 0.3197 0.9583 0.9473 -0.1779 0.3699 -0.7188 0.2812 0.463 0.95 0.9674 -0.0503 0.2892 -70123025894.2964 -70123025893.2964 0.3499 1 0.049 0.049 0.1961 1.1961 1 0.0078 0.0078 0.0073 1.0073 1 -0.0334 0.0334 -0.0334 0.9666 1 0 0
1 15 3540 0 0 0 0 0 1.0081 0 0.9765 -0.112 0.2524 -0.2681 0.7319 0.297 1 0.9454 -0.0805 0.3697 -0.3192 0.6808 0.4681 0.965 0.9644 -0.1206 0.2266 5392783830900.76 5392783830901.76 0.2816 1 0.0705 0.0705 0.2822 1.2822 1 0.2412 0.2412 0.2262 1.2262 1 0.1589 0.1589 0.1589 1.1589 1 0 0
1 16 2886 0 0 0 0 0 1.0066 0 0.9488 -0.3919 0.4569 0.9424 1.9424 0.5117 0.7917 0.9401 -0.3016 0.4544 1.4101 2.4101 0.5597 0.91 0.9885 -0.3253 0.3253 7580781692089.03 7580781692090.03 0.3554 1 -0.0553 0.0553 -0.2212 0.7788 1 -0.1725 0.1725 -0.1617 0.8383 1 -0.1503 0.1503 -0.1503 0.8497 1 0 0
1 17 3391 0 0 0 0 0 1.0054 0 0.9684 -0.2672 0.3469 -0.8038 0.1962 0.3911 0.9583 0.9516 -0.2508 0.4293 -0.0612 0.9388 0.5359 0.915 0.9629 -0.3789 0.4345 12089855471606.8 12089855471607.8 0.4591 0.995 0.0971 0.0971 0.3885 1.3885 1 -0.1008 0.1008 -0.0945 0.9055 1 -0.1624 0.1624 -0.1624 0.8376 1 0 0
1 18 2812 0 0 0 0 0 1.0112 0 0.9633 -0.2477 0.2641 -0.1162 0.8838 0.3449 0.9583 0.9465 -0.2827 0.4289 -0.7188 0.2812 0.5419 0.92 0.9887 -0.3196 0.3196 10236519374265.1 10236519374266.1 0.3496 1 -0.0801 0.0801 -0.3206 0.6794 1 0.1377 0.1377 0.1291 1.1291 1 0.1579 0.1579 0.1579 1.1579 1 0 0
1 19 3026 0 0 0 0 0 1.0136 0 0.9757 -0.094 0.2323 -0.1943 0.8057 0.2829 1 0.93 -0.1291 0.3997 0.043 1.043 0.5149 0.915 0.9652 -0.1227 0.2758 8458003781453.58 8458003781454.58 0.314 1 0.0176 0.0176 0.0702 1.0702 1 -0.1707 0.1707 -0.16 0.84 1 -0.178 0.178 -0.178 0.822 1 0 0
1 20 2952 0 0 0 0 0 1.0144 0 0.9812 -0.1643 0.2029 0.2488 1.2488 0.263 0.9583 0.9538 -0.1995 0.3909 -0.1293 0.8707 0.4844 0.97 0.9662 -0.2273 0.2284 3780737725402.51 3780737725403.51 0.3331 0.965 -0.0516 0.0516 -0.2063 0.7937 1 0.3938 0.3938 0.3691 1.3691 1 0.389 0.389 0.389 1.389 0 0 0
1 21 2882 0 0 0 0 0 1.0091 0 0.9726 -0.1267 0.2083 0.1882 1.1882 0.2651 0.9583 0.9496 -0.1563 0.3953 0.1556 1.1556 0.5048 0.945 0.9628 -0.1931 0.3087 2928849773797.16 2928849773798.16 0.3793 0.96 0.0242 0.0242 0.0968 1.0968 1 -0.0713 0.0713 -0.0668 0.9332 1 -0.0938 0.0938 -0.0938 0.9062 1 0 0
1 22 2915 0 0 0 0 0 1.0095 0 0.9595 0.1295 0.263 -0.2696 0.7304 0.3167 0.9583 0.9501 0.1016 0.3891 -0.111 0.889 0.4723 0.955 0.9825 0.0173 0.1417 -5626423501169.98 -5626423501168.98 0.1796 1 2e-04 2e-04 9e-04 1.0009 1 -0.0821 0.0821 -0.077 0.923 1 -0.0877 0.0877 -0.0877 0.9123 1 0 0
1 23 3050 0 0 0 0 0 1.0061 0 0.9691 -0.4344 0.4351 0.2947 1.2947 0.4998 0.8333 0.9549 -0.4353 0.5299 -0.4051 0.5949 0.6295 0.89 0.9912 -0.4452 0.4452 8284457194105.38 8284457194106.38 0.482 0.915 5e-04 5e-04 0.002 1.002 1 -0.0045 0.0045 -0.0042 0.9958 1 -0.0163 0.0163 -0.0163 0.9837 1 0 0
1 24 2958 0 0 0 0 0 1.0104 0 0.978 -0.0095 0.1709 -0.2854 0.7146 0.2379 1 0.941 0.0111 0.3576 -3.7115 -2.7115 0.4616 0.965 0.9598 -0.0613 0.283 -967222865385.965 -967222865384.965 0.3474 0.98 0.0333 0.0333 0.1331 1.1331 1 -0.0015 0.0015 -0.0014 0.9986 1 -0.0315 0.0315 -0.0315 0.9685 1 0 0
