cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.cover beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.cover theta.CI attra.cor attra.bias attra.abbias attra.rmse attra.cover attra.CI lambda.bias lambda.abbias lambda.rbias lambda.rbias2 lambda.cover lambda.CI pvar.bias pvar.abbias pvar.rbias pvar.rbias2 pvar.cover pvar.CI sigma2.bias sigma2.abbias sigma2.rbias sigma2.rbias2 sigma2.cover sigma2.CI corrupt efficiency
6 22 2386 0 0 0 0 0 1.0065 0 0.9498 -0.8777 0.8777 0.9291 0.3333 1.3328 0.9275 -0.9251 0.9385 1.0388 0.51 1.9995 0.9795 -0.8999 0.8999 0.9141 0.055 1.1032 -0.1745 0.1745 NA NA 1 0.3611 -0.0495 0.0495 -0.0495 0.9505 1 0.682 -0.0874 0.0874 -0.0874 0.9126 1 0.6469 0 0
6 23 2950 0 0 0 0 0 1.0042 0 0.9816 0.387 0.4095 0.4567 0.8333 1.2932 0.942 0.4119 0.498 0.6034 0.885 1.9527 0.9752 0.3249 0.3249 0.3637 0.88 1.1087 -0.1337 0.1337 NA NA 1 0.3382 0.2003 0.2003 0.2003 1.2003 1 0.7982 0.1693 0.1693 0.1693 1.1693 1 0.7713 0 0
6 24 2838 0 0 0 0 0 1.0091 0 0.9642 -0.2748 0.3169 0.3851 0.9167 1.2484 0.94 -0.3313 0.4483 0.5585 0.92 1.9347 0.9897 -0.2322 0.2322 0.2551 1 1.2228 0.0783 0.0783 NA NA 1 0.3438 0.1845 0.1845 0.1845 1.1845 1 0.7664 0.1673 0.1673 0.1673 1.1673 1 0.7336 0 0
6 25 2283 0 0 0 0 0 1.0066 0 0.9777 -0.5806 0.5832 0.6658 0.7083 1.3753 0.9403 -0.5201 0.5601 0.6834 0.845 1.8943 0.9704 -0.5444 0.5444 0.5707 0.515 1.1037 -0.1068 0.1068 NA NA 1 0.369 -0.0937 0.0937 -0.0937 0.9063 1 0.6098 -0.1121 0.1121 -0.1121 0.8879 1 0.6081 0 0
6 26 2854 0 0 0 0 0 1.0073 0 0.9829 0.1198 0.2165 0.2637 1 1.2494 0.9203 0.1798 0.3897 0.4935 0.925 1.8293 0.9691 0.1732 0.2739 0.309 0.965 1.0943 -0.0247 0.0247 NA NA 1 0.3693 -0.0707 0.0707 -0.0707 0.9293 1 0.5857 -0.0796 0.0796 -0.0796 0.9204 1 0.5788 0 0
6 27 2423 0 0 0 0 0 1.0061 0 0.9822 -0.6738 0.7126 0.7748 0.375 1.375 0.9388 -0.5589 0.633 0.7404 0.745 1.8316 0.9674 -0.5747 0.5747 0.6095 0.465 1.0931 0.0622 0.0622 NA NA 1 0.3917 -0.3036 0.3036 -0.3036 0.6964 0 0.4958 -0.3139 0.3139 -0.3139 0.6861 0 0.4821 0 0
6 28 2245 0 0 0 0 0 1.0028 0 0.9738 -0.2428 0.2941 0.3761 0.9167 1.2688 0.9272 -0.2047 0.4097 0.5173 0.905 1.7983 0.9855 -0.2647 0.2647 0.3269 0.885 1.0793 -0.0154 0.0154 NA NA 1 0.3557 -0.2125 0.2125 -0.2125 0.7875 1 0.5212 -0.2192 0.2192 -0.2192 0.7808 1 0.518 0 0
6 29 2927 0 0 0 0 0 1.0034 0 0.988 -0.1843 0.217 0.2565 1 1.3008 0.942 -0.2284 0.3904 0.4679 0.98 1.9254 0.9391 -0.398 0.4307 0.4782 0.775 1.2027 0.0962 0.0962 NA NA 1 0.3558 0.1671 0.1671 0.1671 1.1671 1 0.7701 0.146 0.146 0.146 1.146 1 0.7389 0 0
6 30 2651 0 0 0 0 0 1.0053 0 0.9801 0.1131 0.2138 0.2567 1 1.31 0.9309 0.1782 0.411 0.5164 0.96 1.9518 0.963 0.149 0.2046 0.2567 1 1.1974 -0.0101 0.0101 NA NA 1 0.3505 0.1101 0.1101 0.1101 1.1101 1 0.716 0.101 0.101 0.101 1.101 1 0.7075 0 0
6 31 2644 0 0 0 0 0 1.0078 0 0.9912 -0.2257 0.2424 0.2771 1 1.2325 0.9332 -0.255 0.4326 0.5372 0.905 1.8698 0.9922 -0.2615 0.2615 0.2759 1 1.1885 0.1341 0.1341 NA NA 1 0.3553 -0.0156 0.0156 -0.0156 0.9844 1 0.6472 -0.0425 0.0425 -0.0425 0.9575 1 0.6158 0 0
6 32 2689 0 0 0 0 0 1.0091 0 0.9735 0.3121 0.3139 0.3934 0.9583 1.2662 0.9302 0.3002 0.4526 0.5569 0.92 1.901 0.9966 0.2619 0.2622 0.2687 1 1.1012 -0.1485 0.1485 NA NA 1 0.3396 0.0225 0.0225 0.0225 1.0225 1 0.6701 -0.0082 0.0082 -0.0082 0.9918 1 0.6441 0 0
6 33 2590 0 0 0 0 0 1.0037 0 0.9781 0.241 0.2713 0.3435 0.9167 1.3088 0.9404 0.2832 0.404 0.5053 0.94 1.8627 0.9661 0.2698 0.2795 0.3265 0.98 1.1344 0.0115 0.0115 NA NA 1 0.3789 -0.1182 0.1182 -0.1182 0.8818 1 0.593 -0.1264 0.1264 -0.1264 0.8736 1 0.581 0 0
6 34 2756 0 0 0 0 0 1.0025 0 0.9736 -0.4475 0.4569 0.5163 0.8333 1.2937 0.9381 -0.429 0.5077 0.6125 0.88 1.948 0.9894 -0.6341 0.6341 0.6514 0.4 1.191 0.0547 0.0547 NA NA 1 0.3714 -0.0345 0.0345 -0.0345 0.9655 1 0.6457 -0.0463 0.0463 -0.0463 0.9537 1 0.6343 0 0
6 35 2847 0 0 0 0 0 1.0078 0 0.9717 0.0927 0.2142 0.2528 0.9583 1.2613 0.9304 0.0854 0.3398 0.4444 0.96 1.8272 0.9783 0.0759 0.1744 0.2159 1 1.1832 0.1255 0.1255 NA NA 1 0.353 -0.0718 0.0718 -0.0718 0.9282 1 0.6186 -0.0948 0.0948 -0.0948 0.9052 1 0.5921 0 0
6 36 2919 0 0 0 0 0 1.0052 0 0.9627 -0.1396 0.5089 0.7496 0.875 1.5878 0.9137 -0.1317 0.4698 0.5929 0.91 1.9619 0.9809 0.0244 0.1356 0.1755 1 1.1013 -0.0045 0.0045 NA NA 1 0.39 -0.2537 0.2537 -0.2537 0.7463 1 0.5455 -0.2611 0.2611 -0.2611 0.7389 1 0.5421 0 0
6 37 2420 0 0 0 0 0 1.0036 0 0.944 0.1915 0.294 0.3495 1 1.24 0.9328 0.1821 0.3729 0.4794 0.95 1.8188 0.9752 0.1703 0.1917 0.2337 1 1.0904 -0.0309 0.0309 NA NA 1 0.3572 -0.1396 0.1396 -0.1396 0.8604 1 0.5589 -0.1478 0.1478 -0.1478 0.8522 1 0.5532 0 0
6 38 2753 0 0 0 0 0 1.0095 0 0.9629 0.3456 0.3852 0.4705 0.875 1.3374 0.9293 0.2544 0.4003 0.5171 0.925 1.865 0.9876 0.363 0.3726 0.4327 0.675 1.0902 -0.074 0.074 NA NA 1 0.3452 -0.1123 0.1123 -0.1123 0.8877 1 0.5929 -0.1241 0.1241 -0.1241 0.8759 1 0.5841 0 0
6 39 3545 0 0 0 0 0 1.0054 0 0.9683 0.2481 0.295 0.4188 0.9583 1.3055 0.9407 0.2301 0.3981 0.4955 0.945 1.8874 0.9955 0.2491 0.2491 0.2609 1 1.0993 -0.0696 0.0696 NA NA 1 0.348 -0.0764 0.0764 -0.0764 0.9236 1 0.6127 -0.0885 0.0885 -0.0885 0.9115 1 0.6074 0 0
6 40 3011 0 0 0 0 0 1.0072 0 0.9841 -0.0966 0.1606 0.2104 1 1.2434 0.9275 -0.0767 0.3584 0.4673 0.96 1.8579 0.9921 -0.2277 0.2277 0.2474 1 1.1436 0.035 0.035 NA NA 1 0.3594 -0.0826 0.0826 -0.0826 0.9174 1 0.5983 -0.0918 0.0918 -0.0918 0.9082 1 0.5882 0 0
6 41 2575 0 0 0 0 0 1.0039 0 0.9631 0.2166 0.2754 0.3205 1 1.2462 0.9332 0.2025 0.3891 0.4977 0.94 1.846 0.9698 0.2476 0.2539 0.3027 1 1.1275 -0.0116 0.0116 NA NA 1 0.3504 -0.0349 0.0349 -0.0349 0.9651 1 0.6191 -0.0429 0.0429 -0.0429 0.9571 1 0.6127 0 0
6 42 2794 0 0 0 0 0 1.0032 0 0.9776 0.04 0.147 0.2082 1 1.2244 0.955 0.0519 0.3135 0.4036 0.99 1.9353 0.9586 -0.0836 0.1719 0.2383 1 1.2064 0.0518 0.0518 NA NA 1 0.3456 0.1859 0.1859 0.1859 1.1859 1 0.7641 0.173 0.173 0.173 1.173 1 0.7489 0 0
6 43 2625 0 0 0 0 0 1.0089 0 0.971 -0.4012 0.415 0.5051 0.875 1.2971 0.924 -0.3685 0.4622 0.5796 0.875 1.8721 0.9794 -0.4274 0.4274 0.4567 0.725 1.0898 -0.1049 0.1049 NA NA 1 0.3686 -0.0714 0.0714 -0.0714 0.9286 1 0.6037 -0.09 0.09 -0.09 0.91 1 0.5942 0 0
6 44 2766 0 0 0 0 0 1.0024 0 0.9701 0.2091 0.3602 0.4699 0.9167 1.3337 0.931 0.2069 0.4059 0.525 0.93 1.7939 0.9796 0.0046 0.1389 0.1867 1 1.0973 0.0352 0.0352 NA NA 1 0.3491 -0.3058 0.3058 -0.3058 0.6942 0 0.4859 -0.3124 0.3124 -0.3124 0.6876 0 0.4778 0 0
6 45 1534 0 0 0 0 0 1.008 0 0.9704 -0.4336 0.4518 0.5291 0.75 1.3119 0.9232 -0.4323 0.5244 0.6319 0.855 1.8175 0.976 -0.4569 0.4569 0.541 0.57 1.0326 -0.1028 0.1028 NA NA 1 0.3719 -0.1579 0.1579 -0.1579 0.8421 1 0.5583 -0.1748 0.1748 -0.1748 0.8252 1 0.5474 0 0
6 46 2466 0 0 0 0 0 1.0124 0 0.9623 -0.2552 0.3456 0.4408 0.875 1.3629 0.9343 -0.2751 0.4309 0.5361 0.91 1.8609 0.9516 -0.153 0.1953 0.2718 0.91 1.1228 -0.0093 0.0093 NA NA 1 0.3823 -0.2164 0.2164 -0.2164 0.7836 1 0.5377 -0.224 0.224 -0.224 0.776 1 0.5327 0 0
6 47 3194 0 0 0 0 0 1.0062 0 0.9576 0.3779 0.4032 0.5279 0.75 1.3461 0.9222 0.2897 0.4426 0.5567 0.895 1.7839 0.954 0.2366 0.2991 0.3322 0.92 1.0416 -0.117 0.117 NA NA 1 0.3875 -0.3033 0.3033 -0.3033 0.6967 0 0.4986 -0.3197 0.3197 -0.3197 0.6803 0 0.4838 0 0
6 48 2241 0 0 0 0 0 1.0093 0 0.9572 -0.377 0.4509 0.5646 0.7917 1.3567 0.9431 -0.3537 0.4453 0.5501 0.905 1.8296 0.9357 -0.3995 0.3995 0.471 0.64 1.0714 -0.0183 0.0183 NA NA 1 0.3653 -0.2279 0.2279 -0.2279 0.7721 1 0.5221 -0.235 0.235 -0.235 0.765 1 0.5157 0 0
6 49 2085 0 0 0 0 0 1.0058 0 0.9761 -0.1293 0.2938 0.4441 0.9583 1.437 0.9327 -0.1059 0.3913 0.4918 0.94 1.9555 0.9811 -0.179 0.1893 0.2444 1 1.1115 -0.053 0.053 NA NA 1 0.3618 -0.1394 0.1394 -0.1394 0.8606 1 0.5805 -0.1496 0.1496 -0.1496 0.8504 1 0.5741 0 0
6 50 3506 0 0 0 0 0 1.0066 0 0.9806 0.0762 0.1916 0.2301 1 1.2816 0.9393 -0.0144 0.3601 0.4429 0.97 1.9465 0.9858 0.0032 0.1211 0.1406 1 1.2202 0.0757 0.0757 NA NA 1 0.3508 0.3056 0.3056 0.3056 1.3056 1 0.8432 0.2872 0.2872 0.2872 1.2872 1 0.8219 0 0
6 51 2569 0 0 0 0 0 1.0056 0 0.9715 -0.2048 0.3406 0.4601 0.9167 1.3471 0.934 -0.1814 0.4226 0.5262 0.905 1.7857 0.9808 -0.1479 0.1587 0.2177 1 1.0511 -0.0612 0.0612 NA NA 1 0.3901 -0.3581 0.3581 -0.3581 0.6419 0 0.4496 -0.3669 0.3669 -0.3669 0.6331 0 0.4501 0 0
6 52 2365 0 0 0 0 0 1.0039 0 0.9766 -0.0845 0.2293 0.2705 1 1.3171 0.9334 -0.0651 0.3588 0.4511 0.955 1.8131 0.9772 -0.0315 0.1686 0.1967 1 1.0839 0.025 0.025 NA NA 1 0.363 -0.1684 0.1684 -0.1684 0.8316 1 0.56 -0.1763 0.1763 -0.1763 0.8237 1 0.5532 0 0
6 53 2489 0 0 0 0 0 1.0045 0 0.9442 -0.0422 0.2739 0.3407 0.875 1.2635 0.9388 -0.0599 0.3378 0.4344 0.96 1.7871 0.9885 -0.07 0.1323 0.1521 1 1.068 -0.0347 0.0347 NA NA 1 0.3542 -0.2248 0.2248 -0.2248 0.7752 1 0.5211 -0.2323 0.2323 -0.2323 0.7677 1 0.5161 0 0
6 54 2464 0 0 0 0 0 1.0107 0 0.9758 0.0482 0.2117 0.2618 1 1.2362 0.9433 0.0572 0.3262 0.4218 0.975 1.8268 0.9747 -0.0132 0.147 0.1925 1 1.0713 -0.1175 0.1175 NA NA 1 0.3508 -0.0724 0.0724 -0.0724 0.9276 1 0.5897 -0.0928 0.0928 -0.0928 0.9072 1 0.5749 0 0
6 55 2238 0 0 0 0 0 1.0028 0 0.9667 0.0939 0.2592 0.3957 0.9167 1.303 0.9209 0.0642 0.3504 0.4484 0.95 1.7595 0.9863 -0.007 0.1792 0.2042 1 1.0243 -0.0621 0.0621 NA NA 1 0.3413 -0.3541 0.3541 -0.3541 0.6459 0 0.4536 -0.3616 0.3616 -0.3616 0.6384 0 0.4449 0 0
6 56 2017 0 0 0 0 0 1.0074 0 0.9873 0.4919 0.5113 0.5901 0.75 1.4026 0.9263 0.4286 0.5472 0.6694 0.82 1.8461 0.9739 0.4781 0.4781 0.5057 0.62 1.0401 -0.0922 0.0922 NA NA 1 0.3821 -0.3751 0.3751 -0.3751 0.6249 0 0.4572 -0.3864 0.3864 -0.3864 0.6136 0 0.4541 0 0
6 57 2388 0 0 0 0 0 1.0029 0 0.9643 0.1108 0.3439 0.464 0.9583 1.3655 0.909 0.0769 0.4621 0.5774 0.89 1.731 0.9626 0.1685 0.223 0.2626 1 1.079 0.1244 0.1244 NA NA 1 0.4186 -0.497 0.497 -0.497 0.503 0 0.3739 -0.5109 0.5109 -0.5109 0.4891 0 0.3621 0 0
6 58 3685 0 0 0 0 0 1.0046 0 0.9539 0.6236 0.6236 0.6812 0.4583 1.2767 0.9237 0.6567 0.6944 0.8174 0.74 1.9492 0.9536 0.5376 0.5565 0.5785 0.455 1.2157 0.0744 0.0744 NA NA 1 0.351 0.1154 0.1154 0.1154 1.1154 1 0.7037 0.0998 0.0998 0.0998 1.0998 1 0.6848 0 0
6 59 2410 0 0 0 0 0 1.0046 0 0.9817 -0.3461 0.3461 0.3968 0.875 1.2442 0.9303 -0.3497 0.4652 0.5603 0.9 1.8602 0.9722 -0.3688 0.3796 0.4267 0.78 1.0944 -0.0445 0.0445 NA NA 1 0.3465 -0.0463 0.0463 -0.0463 0.9537 1 0.6278 -0.0557 0.0557 -0.0557 0.9443 1 0.6253 0 0
6 60 1950 0 0 0 0 0 1.0044 0 0.9653 -0.3716 0.4071 0.5185 0.75 1.2857 0.9396 -0.2569 0.4435 0.5521 0.885 1.8047 0.9599 -0.3713 0.3713 0.4391 0.735 1.0783 0.0164 0.0164 NA NA 1 0.3678 -0.2189 0.2189 -0.2189 0.7811 1 0.5304 -0.2263 0.2263 -0.2263 0.7737 1 0.5261 0 0
6 61 2253 0 0 0 0 0 1.0073 0 0.9741 0.0706 0.2473 0.3685 0.9583 1.3163 0.9468 0.0717 0.3211 0.4048 0.97 1.7989 0.9837 0.1096 0.14 0.1815 1 1.0957 0.0134 0.0134 NA NA 1 0.3917 -0.2624 0.2624 -0.2624 0.7376 1 0.5122 -0.2699 0.2699 -0.2699 0.7301 1 0.5033 0 0
6 62 2297 0 0 0 0 0 1.0041 0 0.966 -0.8105 0.8105 0.8515 0.2083 1.3269 0.9212 -0.8277 0.8682 0.9746 0.54 1.9693 0.9751 -0.9383 0.9383 0.9539 0.01 1.1186 -0.017 0.017 NA NA 1 0.3781 -0.0143 0.0143 -0.0143 0.9857 1 0.6521 -0.024 0.024 -0.024 0.976 1 0.6466 0 0
6 63 2509 0 0 0 0 0 1.0056 0 0.9694 0.3437 0.3813 0.472 0.9167 1.3347 0.9276 0.2723 0.4361 0.5389 0.925 1.8762 0.977 0.331 0.331 0.3647 0.9 1.1819 0.1396 0.1396 NA NA 1 0.3617 -0.1248 0.1248 -0.1248 0.8752 1 0.5947 -0.1499 0.1499 -0.1499 0.8501 1 0.5741 0 0
6 64 2541 0 0 0 0 0 1.0066 0 0.9802 -0.2733 0.2803 0.3148 0.9583 1.2189 0.9338 -0.2466 0.3974 0.4821 0.94 1.8449 0.941 -0.2681 0.3072 0.3697 0.8 1.1177 -0.0342 0.0342 NA NA 1 0.3606 -0.0436 0.0436 -0.0436 0.9564 1 0.6312 -0.0531 0.0531 -0.0531 0.9469 1 0.6213 0 0
6 65 2989 0 0 0 0 0 1.0086 0 0.972 -0.2028 0.302 0.3611 0.9583 1.3259 0.9309 -0.1955 0.3987 0.4974 0.935 1.9201 0.9883 -0.197 0.197 0.231 1 1.154 -0.0244 0.0244 NA NA 1 0.3501 0.0106 0.0106 0.0106 1.0106 1 0.6813 0.0016 0.0016 0.0016 1.0016 1 0.6782 0 0
6 66 2779 0 0 0 0 0 1.0177 0 0.9416 0.2052 0.325 0.5177 0.9167 1.2911 0.9228 0.1146 0.391 0.5105 0.91 1.7679 0.9419 0.1781 0.2372 0.3058 0.955 1.1006 0.0324 0.0324 NA NA 1 0.3891 -0.3136 0.3136 -0.3136 0.6864 0 0.4673 -0.3213 0.3213 -0.3213 0.6787 0 0.4588 0 0
6 67 2793 0 0 0 0 0 1.004 0 0.9721 -0.0098 0.1969 0.2455 0.9583 1.262 0.9251 -0.039 0.3439 0.4373 0.97 1.834 0.9501 -0.1572 0.2284 0.2842 1 1.0868 -0.0867 0.0867 NA NA 1 0.3595 -0.1365 0.1365 -0.1365 0.8635 1 0.5561 -0.1501 0.1501 -0.1501 0.8499 1 0.5463 0 0
6 68 1585 0 0 0 0 0 1.0082 0 0.9625 0.2036 0.3526 0.4083 0.9167 1.3549 0.9232 0.1835 0.4017 0.4857 0.945 1.8169 0.9913 0.2135 0.2912 0.3458 0.825 1.0485 -0.1028 0.1028 NA NA 1 0.3532 -0.1881 0.1881 -0.1881 0.8119 1 0.5429 -0.2036 0.2036 -0.2036 0.7964 1 0.534 0 0
6 69 2153 0 0 0 0 0 1.0097 0 0.9732 -0.2963 0.3004 0.3746 0.875 1.2471 0.9306 -0.3037 0.43 0.5463 0.9 1.8242 0.9693 -0.2808 0.3094 0.3866 0.765 1.1555 0.1057 0.1057 NA NA 1 0.3575 -0.0422 0.0422 -0.0422 0.9578 1 0.6321 -0.0612 0.0612 -0.0612 0.9388 1 0.6144 0 0
