cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
48 35 3566 0 0 0 0 0 1.0004 0 0.8572 -0.1567 0.1584 0.1908 0.5994 0.9939 -0.0151 0.1515 0.2088 2.2662 0.8311 0.0034 0.4877 0.609 4.4044 0.0663 0.0663 0.211 0 0
48 36 2357 0 0 0 0 0 1.0006 0 0.5952 -0.0027 0.1126 0.1211 0.698 0.9956 0.0068 0.1054 0.1261 1.9071 0.7797 -0.024 0.5351 0.6793 4.1639 -0.0949 0.0949 0.2838 0 0
48 37 2569 0 0 0 0 0 1.0005 0 0.7599 -0.1142 0.1943 0.2602 0.7448 0.9951 -0.0597 0.2483 0.3458 3.57 0.8368 -0.0487 0.525 0.6919 4.1306 0.033 0.033 0.225 0 0
48 38 2520 0 0 0 0 0 1.0005 0 0.8335 -0.0465 0.1256 0.1459 0.8242 0.9924 0.1058 0.1722 0.2387 3.0589 0.7873 -0.0364 0.5275 0.6768 4.1827 -0.1303 0.1303 0.2674 0 0
48 39 2479 0 0 0 0 0 1.0009 0 0.8333 0.0374 0.122 0.179 0.8265 0.9937 -0.0462 0.1329 0.1668 1.9723 0.8025 -0.043 0.5725 0.7436 4.3938 -0.0028 0.0028 0.2565 0 0
48 40 2450 0 0 0 0 0 1.0012 0 0.8246 0.0712 0.1173 0.1426 0.7052 0.995 -0.0742 0.1258 0.1606 2.3774 0.8156 -0.1079 0.5548 0.713 4.2124 0.0457 0.0457 0.2336 0 0
48 41 3789 0 0 0 0 0 1.0005 0 0.9087 -0.1299 0.1452 0.1741 0.6563 0.9931 0.1034 0.2113 0.3384 3.087 0.8541 0.0288 0.4768 0.6208 4.5234 0.1263 0.1263 0.1953 0 0
48 42 3635 0 0 0 0 0 1.0003 0 0.9691 -0.162 0.162 0.1752 0.6351 0.996 0.093 0.2265 0.3079 2.0626 0.8348 -0.0216 0.5065 0.6397 4.4843 0.1204 0.1204 0.2175 0 0
48 43 2576 0 0 0 0 0 1.0008 0 0.9138 -0.1507 0.1575 0.2218 0.8042 0.9933 0.0544 0.1851 0.2559 2.0195 0.8134 0.0208 0.4795 0.6222 4.1023 -0.0284 0.0284 0.2403 0 0
48 44 2511 0 0 0 0 0 1.0008 0 0.5379 -0.1287 0.2228 0.2388 0.6204 0.995 7e-04 0.1512 0.1852 2.3041 0.8287 -0.0305 0.5058 0.6539 4.1286 0.0396 0.0396 0.2514 0 0
48 45 2504 0 0 0 0 0 1.0002 0 0.9293 -0.1031 0.1178 0.1505 0.6808 0.9961 -0.0142 0.1274 0.1466 1.7481 0.7924 -0.0719 0.5029 0.6579 4.2091 -0.1096 0.1096 0.2586 0 0
48 46 2569 0 0 0 0 0 1.0009 0 0.8646 -0.1072 0.1374 0.139 0.6745 0.9949 -0.2359 0.2437 0.2785 1.8631 0.7787 -0.2476 0.5768 0.734 4.331 -0.0469 0.0469 0.2525 0 0
48 47 2628 0 0 0 0 0 1.0004 0 0.8948 0.0315 0.1008 0.1159 0.6797 0.9832 0.1638 0.2292 0.2868 1.6725 0.7904 0.1008 0.5672 0.7543 4.496 0.0409 0.0409 0.2196 0 0
48 48 2502 0 0 0 0 0 1.0003 0 0.8131 0.0474 0.0663 0.0797 0.6635 0.9951 0.2487 0.2489 0.2749 1.4932 0.7672 0.1543 0.5951 0.7617 4.4006 0.0048 0.0048 0.255 0 0
48 49 2450 0 0 0 0 0 1.0003 0 0.4642 -0.0076 0.0724 0.0981 0.6749 0.9859 0.0973 0.1717 0.2535 2.3499 0.7434 0.0313 0.5584 0.7186 4.3043 -0.0819 0.0819 0.271 0 0
48 50 2430 0 0 0 0 0 1.0003 0 0.8473 -0.083 0.1175 0.1307 0.6398 0.9941 0.1513 0.1766 0.2025 1.1931 0.7828 0.0875 0.5463 0.7026 4.2555 -0.1151 0.1151 0.2754 0 0
48 51 3247 0 0 0 0 0 1.0002 0 0.8126 -0.0677 0.1275 0.1685 0.7709 0.9956 -0.0736 0.14 0.1717 2.2936 0.8182 -0.1852 0.5254 0.687 4.2784 0.0843 0.0843 0.2158 0 0
48 52 2514 0 0 0 0 0 1.0004 0 0.9721 0.0553 0.0974 0.1089 0.8581 0.9907 0.1403 0.1634 0.2022 2.0611 0.81 0.1735 0.5513 0.7181 4.2337 -0.0625 0.0625 0.2411 0 0
48 53 2442 0 0 0 0 0 1.0003 0 -0.0173 0.1037 0.1392 0.1764 0.6795 0.9931 0.1461 0.1768 0.2113 1.7117 0.7766 0.0761 0.6114 0.787 4.0892 -0.0657 0.0657 0.2507 0 0
48 54 2439 0 0 0 0 0 1.0002 0 0.9334 0.024 0.0643 0.0812 0.6741 0.9947 0.0265 0.0969 0.1305 2.1469 0.7884 0.0343 0.5473 0.7161 4.2045 -0.1022 0.1022 0.283 0 0
48 55 2816 0 0 0 0 0 1.0004 0 0.8525 -0.0766 0.1493 0.1856 0.6353 0.9872 0.1635 0.2168 0.3105 2.1315 0.8252 0.0222 0.5149 0.6451 4.4354 0.0887 0.0887 0.2061 0 0
48 56 2754 0 0 0 0 0 1.0002 0 0.7208 -0.0345 0.2094 0.2217 0.7011 0.9902 -0.0744 0.1602 0.2479 2.2259 0.806 -0.1063 0.5554 0.7165 4.4391 0.0663 0.0663 0.2099 0 0
48 57 2534 0 0 0 0 0 1.0004 0 0.8399 -0.0116 0.1138 0.1494 0.7771 0.9865 -0.168 0.2022 0.2621 1.1658 0.7954 -0.1302 0.5661 0.7116 4.5034 0.0481 0.0481 0.2175 0 0
48 58 2606 0 0 0 0 0 1.0005 0 0.9716 -0.0536 0.0978 0.1147 0.8565 0.9866 -0.1762 0.1952 0.3083 2.825 0.8105 -0.0821 0.4815 0.6377 4.3662 -0.0268 0.0268 0.2409 0 0
48 59 2933 0 0 0 0 0 1.0003 0 0.961 -0.0761 0.1193 0.14 0.8293 0.9763 -0.1279 0.38 0.4856 6.6146 0.8239 -0.2943 0.5839 0.7542 4.6035 0.125 0.125 0.2012 0 0
48 60 2499 0 0 0 0 0 1.0005 0 0.9511 -0.0089 0.072 0.0964 0.7069 0.9942 0.0941 0.1669 0.1922 2.1129 0.8104 0.1528 0.5315 0.6994 4.4435 0.0074 0.0074 0.2297 0 0
48 61 2863 0 0 0 0 0 1.0006 0 0.8144 -0.059 0.0867 0.1168 0.6298 0.9925 -0.1155 0.1577 0.1892 1.5056 0.8037 -0.1008 0.5692 0.7224 4.1793 0.0763 0.0763 0.2211 0 0
48 62 2528 0 0 0 0 0 1.0004 0 0.9813 -0.0601 0.1118 0.1307 0.7853 0.9908 -0.1875 0.2117 0.2457 1.4091 0.8382 -0.1838 0.4822 0.6294 4.3435 -0.0017 0.0017 0.2349 0 0
48 63 2522 0 0 0 0 0 1.0004 0 0.982 -0.0925 0.1032 0.137 0.7933 0.9943 0.0851 0.1634 0.2142 1.7151 0.8077 0.0395 0.4976 0.6331 4.4578 0.0049 0.0049 0.228 0 0
48 64 2504 0 0 0 0 0 1.0007 0 0.9707 0.0779 0.0987 0.1155 0.6359 0.9947 -0.147 0.1578 0.1899 1.2181 0.8296 -0.0725 0.5033 0.6508 4.3687 -0.037 0.037 0.2396 0 0
48 65 2779 0 0 0 0 0 1.0006 0 0.9215 0.0324 0.1044 0.1374 0.8445 0.9591 0.1099 0.1989 0.3537 2.244 0.8014 0.0788 0.5401 0.6769 4.6252 0.0453 0.0453 0.2372 0 0
48 66 3500 0 0 0 0 0 1.0005 0 0.9565 0.03 0.104 0.1515 1.0206 0.9963 0.3808 0.3808 0.3925 1.3488 0.8553 0.2848 0.5323 0.6747 4.5931 0.0653 0.0653 0.2174 0 0
48 67 2483 0 0 0 0 0 1.0002 0 0.8979 -0.0466 0.1166 0.1316 0.7165 0.9963 0.0295 0.0874 0.1115 1.4766 0.8038 0.0633 0.5496 0.711 4.5141 0.047 0.047 0.2308 0 0
48 68 2491 0 0 0 0 0 1.0005 0 0.7262 0.0273 0.0861 0.1113 0.6089 0.9911 -0.1314 0.1747 0.247 2.8433 0.7725 -0.003 0.6135 0.7917 4.4178 0.0407 0.0407 0.2447 0 0
48 69 2334 0 0 0 0 0 1.0006 0 0.8465 -0.0857 0.145 0.1861 0.8042 0.9905 -0.3393 0.3511 0.5689 6.6296 0.782 -0.181 0.5561 0.7132 4.3951 -0.0337 0.0337 0.2721 0 0
48 70 2830 0 0 0 0 0 1.0004 0 0.806 -0.1759 0.1759 0.1952 0.6721 0.9965 -0.0896 0.162 0.2187 1.7218 0.8461 -0.1513 0.4671 0.6105 4.4205 0.0522 0.0522 0.2175 0 0
48 71 2491 0 0 0 0 0 1.0002 0 0.9628 0.1015 0.1189 0.1277 0.7878 0.9963 -0.116 0.1584 0.1965 1.4734 0.8695 -0.0111 0.4407 0.5615 4.2215 -0.0359 0.0359 0.225 0 0
48 72 2598 0 0 0 0 0 1.0002 0 0.8569 -0.0476 0.1341 0.1427 0.6723 0.9853 0.0845 0.2256 0.2899 2.7231 0.8137 0.0095 0.5123 0.6541 4.0689 -0.0106 0.0106 0.2395 0 0
48 73 2671 0 0 0 0 0 1.0005 0 0.9517 0.0305 0.0916 0.1061 0.7977 0.9898 -0.1148 0.1405 0.1869 1.0988 0.8288 -0.0963 0.5316 0.6656 4.1171 0.0189 0.0189 0.2251 0 0
48 74 2455 0 0 0 0 0 1.0003 0 0.7525 -0.106 0.1451 0.1646 0.6797 0.9923 -0.0886 0.3047 0.4197 2.948 0.782 0.0749 0.5601 0.7136 4.2213 0.0135 0.0135 0.2601 0 0
48 75 2391 0 0 0 0 0 1.0004 0 0.8677 -0.0813 0.1239 0.1501 0.6088 0.9964 -0.0921 0.1677 0.1922 2.2573 0.7698 -0.0553 0.5498 0.7134 4.4513 0.0113 0.0113 0.2702 0 0
48 76 2456 0 0 0 0 0 1.0004 0 0.9623 -0.1036 0.1332 0.1548 0.8752 0.9921 -0.0318 0.3298 0.4416 5.3254 0.8211 -0.1244 0.4959 0.6528 4.4227 0.0075 0.0075 0.2422 0 0
48 77 2412 0 0 0 0 0 1.0003 0 0.8442 0.0712 0.0959 0.1216 0.6978 0.9968 0.0403 0.0873 0.1111 1.7421 0.7934 0.0749 0.5345 0.6896 4.3473 -0.0348 0.0348 0.2616 0 0
48 78 2560 0 0 0 0 0 1.0008 0 0.849 -0.0984 0.1176 0.1284 0.6283 0.9967 0.0633 0.1416 0.1711 2.2084 0.8135 0.0583 0.5308 0.6717 4.188 0.0667 0.0667 0.2339 0 0
48 79 2497 0 0 0 0 0 1.0002 0 0.9596 0.0976 0.0979 0.1346 0.8681 0.9941 -0.0475 0.1067 0.1294 1.0136 0.8098 -0.0125 0.5028 0.6529 4.1614 -0.122 0.122 0.2633 0 0
48 80 2790 0 0 0 0 0 1.0006 0 0.9767 0.0361 0.0876 0.1129 0.7115 0.9939 0.1736 0.182 0.2212 1.4264 0.8269 0.194 0.4882 0.6527 4.1221 -0.012 0.012 0.2297 0 0
48 81 2576 0 0 0 0 0 1.0004 0 0.8445 -0.0982 0.1428 0.1583 0.7503 0.9945 0.0374 0.1281 0.155 1.4425 0.8362 0.0907 0.4984 0.645 4.3584 -0.0026 0.0026 0.2409 0 0
48 82 2464 0 0 0 0 0 1.0008 0 0.5748 0.1002 0.1201 0.1381 0.7126 0.9938 0.2128 0.2173 0.2499 1.2635 0.827 0.1131 0.5025 0.6431 4.2965 0.0052 0.0052 0.2407 0 0
48 83 2446 0 0 0 0 0 1.0015 0 0.947 0.0487 0.1045 0.1381 0.9205 0.996 -0.0984 0.1257 0.1603 1.7626 0.8201 -0.0087 0.5419 0.6924 4.4419 -0.014 0.014 0.2358 0 0
48 84 2476 0 0 0 0 0 1.0004 0 0.607 -0.0136 0.1045 0.1295 0.6682 0.9924 -0.1399 0.1922 0.2748 3.7247 0.7527 -0.0346 0.6239 0.7955 4.2923 0.008 0.008 0.2759 0 0
48 85 2574 0 0 0 0 0 1.0005 0 0.8902 -0.0172 0.0907 0.1048 0.7456 0.9841 0.0136 0.1491 0.1944 1.4139 0.7864 0.0158 0.5381 0.707 4.3673 0.0022 0.0022 0.2383 0 0
48 86 2549 0 0 0 0 0 1.0007 0 0.9715 -0.0162 0.057 0.0669 0.694 0.9899 -0.0557 0.1168 0.1803 1.9982 0.833 -0.0027 0.4966 0.6514 4.3673 0.0186 0.0186 0.2464 0 0
48 87 2515 0 0 0 0 0 1.0004 0 0.7728 0.0168 0.1583 0.1896 0.6612 0.9883 -0.0169 0.1672 0.2283 3.5364 0.7936 -0.1616 0.5937 0.7465 4.2079 0.0237 0.0237 0.2536 0 0
48 88 2565 0 0 0 0 0 1.0002 0 0.9373 -0.0163 0.0723 0.0934 0.8289 0.9897 0.0663 0.1354 0.1703 1.1403 0.8361 0.0355 0.4807 0.6183 4.3587 -0.0588 0.0588 0.2446 0 0
48 89 2566 0 0 0 0 0 1.0007 0 0.8034 -0.0799 0.1203 0.153 0.7732 0.9885 0.2759 0.3128 0.556 5.7666 0.7973 0.1138 0.5598 0.7093 4.2982 -0.0174 0.0174 0.252 0 0
48 90 2550 0 0 0 0 0 1.0016 0 0.9134 -0.083 0.1 0.106 0.6079 0.9898 0.1309 0.2315 0.2608 1.9152 0.7823 0.1296 0.6071 0.7617 4.3286 0.1428 0.1428 0.212 0 0
48 91 3002 0 0 0 0 0 1.0007 0 0.7604 -0.0951 0.1934 0.2325 0.7349 0.9874 -0.0636 0.179 0.2614 2.5899 0.7964 0.0646 0.5223 0.6672 4.5198 0.035 0.035 0.2235 0 0
48 92 2328 0 0 0 0 0 1.0007 0 0.9387 0.0123 0.0908 0.0998 0.7328 0.9979 -0.0204 0.0799 0.0935 2.8623 0.8006 -0.0187 0.5265 0.6977 4.342 -0.053 0.053 0.2566 0 0
48 93 2988 0 0 0 0 0 1.0007 0 0.8002 -0.0315 0.1297 0.1525 0.6421 0.9882 -0.1642 0.2491 0.4306 5.6308 0.8267 0.0752 0.5202 0.6809 4.5121 0.0507 0.0507 0.2391 0 0
48 94 2454 0 0 0 0 0 1.0002 0 0.8615 -0.0811 0.1285 0.1574 0.609 0.9535 0.1328 0.3106 0.5972 6.1561 0.7725 -0.0773 0.5541 0.7045 4.1641 0.0133 0.0133 0.2521 0 0
48 95 2517 0 0 0 0 0 1.001 0 0.9324 -0.1328 0.1328 0.1677 0.582 0.9842 -0.0261 0.2833 0.4322 3.4448 0.7726 -0.018 0.5618 0.7213 4.4284 0.0485 0.0485 0.2503 0 0
48 96 2521 0 0 0 0 0 1.0009 0 0.9178 -0.1039 0.145 0.1583 0.7078 0.9775 0.1501 0.2269 0.2916 1.4847 0.7867 0.0592 0.5317 0.6844 4.4509 0.0208 0.0208 0.2472 0 0
48 97 2551 0 0 0 0 0 1.0003 0 0.5945 -0.1613 0.1613 0.1811 0.5573 0.9953 0.0647 0.2326 0.273 1.8799 0.7731 0.0413 0.5629 0.7229 4.5296 0.0774 0.0774 0.2537 0 0
48 98 2447 0 0 0 0 0 1.0016 0 0.5836 -0.1125 0.199 0.2217 0.6692 0.9932 -0.0552 0.207 0.2599 3.2907 0.7432 0.0358 0.5634 0.73 4.4915 0.0215 0.0215 0.2627 0 0
48 99 2363 0 0 0 0 0 1.0007 0 0.3276 -0.2385 0.2581 0.3186 0.6448 0.9939 0.3314 0.585 0.7705 6.8498 0.6713 0.1659 0.6684 0.8604 4.7724 0.1026 0.1026 0.3228 0 0
48 100 2415 0 0 0 0 0 1.0003 0 0.6024 -0.0174 0.1879 0.257 0.772 0.9902 -0.06 0.1835 0.2433 3.0044 0.7807 -0.1208 0.557 0.705 4.1261 -0.1842 0.1842 0.3074 0 0
48 101 2535 0 0 0 0 0 1.0004 0 0.6652 -0.0312 0.1225 0.1753 0.7089 0.9927 0.1098 0.1555 0.2023 1.7795 0.7902 0.1174 0.5588 0.7103 4.2563 0.0397 0.0397 0.2545 0 0
48 102 2442 0 0 0 0 0 1.0003 0 0.8842 -0.0968 0.1505 0.1624 0.7382 0.9869 0.0049 0.2172 0.3643 6.7077 0.7588 0.028 0.5485 0.6971 4.3128 -0.0185 0.0185 0.296 0 0
48 103 2455 0 0 0 0 0 1.001 0 0.8801 -0.047 0.1229 0.1407 0.6774 0.9886 -0.1217 0.1778 0.2112 1.4861 0.7471 0.0093 0.566 0.7397 4.1936 0.0126 0.0126 0.2669 0 0
48 104 2656 0 0 0 0 0 1.0009 0 0.8061 -0.0744 0.1039 0.1277 0.6026 0.9971 0.1786 0.1999 0.2586 2.0884 0.8101 0.2012 0.5846 0.7208 4.2931 0.0958 0.0958 0.2343 0 0
48 105 2536 0 0 0 0 0 1.0004 0 0.9502 0.0891 0.0907 0.125 0.808 0.9982 -0.0345 0.0812 0.1065 1.8478 0.8053 -0.071 0.5232 0.6586 4.2519 -0.0808 0.0808 0.2466 0 0
48 106 3451 0 0 0 0 0 1.0004 0 0.9453 -0.0341 0.0928 0.1089 0.7397 0.9959 0.0083 0.086 0.1102 1.0417 0.8787 0.0351 0.4493 0.5739 4.0885 0.0531 0.0531 0.2017 0 0
48 107 2457 0 0 0 0 0 1.0004 0 0.7886 -0.1018 0.1036 0.1384 0.6516 0.9958 -0.0252 0.1264 0.1642 2.1206 0.7861 0.012 0.5804 0.7405 4.6107 0.0472 0.0472 0.2571 0 0
48 108 2484 0 0 0 0 0 1.0005 0 0.9017 0.0345 0.1063 0.1205 0.7571 0.9873 -0.0111 0.1326 0.1601 1.2923 0.8107 -0.0121 0.5436 0.6908 4.3195 -0.02 0.02 0.2424 0 0
48 109 2412 0 0 0 0 0 1.0004 0 0.946 -0.0207 0.0942 0.1301 0.7423 0.9974 -0.2015 0.205 0.2279 1.8308 0.7973 -0.183 0.5651 0.7309 4.489 0.0361 0.0361 0.2506 0 0
48 110 2442 0 0 0 0 0 1.0007 0 0.6736 0.002 0.1177 0.1353 0.6533 0.9937 -0.1956 0.198 0.2353 1.7348 0.7956 -0.1301 0.5466 0.7033 4.1736 -0.0434 0.0434 0.2446 0 0
48 111 2435 0 0 0 0 0 1.0007 0 0.8319 -0.0779 0.1074 0.1228 0.6378 0.9778 0.2073 0.263 0.3431 2.8392 0.7626 0.1396 0.6285 0.7962 4.2596 0.0456 0.0456 0.2809 0 0
48 112 2586 0 0 0 0 0 1.0009 0 0.6696 0.0243 0.1207 0.1861 0.808 0.9908 -0.2771 0.2786 0.3271 2.0813 0.775 -0.1796 0.6004 0.7692 4.3373 -0.0401 0.0401 0.2606 0 0
48 113 2502 0 0 0 0 0 1.0004 0 0.5348 0.0303 0.168 0.1802 0.6629 0.9892 -0.1489 0.1831 0.2313 1.511 0.7995 -0.1345 0.5617 0.7209 4.3494 -0.002 0.002 0.2618 0 0
48 114 2375 0 0 0 0 0 1.0003 0 0.688 -0.0781 0.1806 0.2059 0.6592 0.9787 -0.0469 0.2551 0.3242 2.7753 0.7565 -0.1154 0.5765 0.7327 4.2213 -0.0674 0.0674 0.3008 0 0
48 115 2535 0 0 0 0 0 1.001 0 0.332 -0.0614 0.1701 0.2248 0.6203 0.9669 0.1235 0.2595 0.3763 2.5414 0.769 0.1513 0.6134 0.7576 4.4264 0.0495 0.0495 0.2545 0 0
